Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
75,C,F,F,7,382,8/19/2019 16:05:36,
76,NA,T,NA,7,NA,8/19/2019 16:05:36,
77,NA,T,NA,7,NA,8/19/2019 16:05:36,
78,HS,F,F,7,370,8/19/2019 16:05:36,
79,HS,F,F,7,370,8/19/2019 16:05:36,
80,HS,F,F,7,364,8/19/2019 16:05:36,
81,HS,F,F,7,364,8/19/2019 16:05:36,
82,HS,F,F,7,382,8/19/2019 16:05:36,
83,HS,F,F,7,382,8/19/2019 16:05:36,
84,NA,T,NA,7,NA,8/19/2019 16:05:36,
85,NA,T,NA,7,NA,8/19/2019 16:05:36,
86,R,F,F,7,370,8/19/2019 16:05:36,
87,R,F,F,7,370,8/19/2019 16:05:36,
88,R,F,F,7,364,8/19/2019 16:05:36,
89,R,F,F,7,364,8/19/2019 16:05:36,
90,R,F,F,7,382,8/19/2019 16:05:36,
91,R,F,F,7,382,8/19/2019 16:05:36,
92,NA,T,NA,7,NA,8/19/2019 16:05:36,
93,C,F,F,7,370,8/19/2019 16:05:36,
94,C,F,F,7,370,8/19/2019 16:05:36,
95,C,F,F,7,364,8/19/2019 16:05:36,
96,NA,T,NA,7,NA,8/19/2019 16:05:36,
97,C,F,F,7,382,8/19/2019 16:05:36,
98,C,F,F,7,382,8/19/2019 16:05:36,
99,NA,T,NA,7,NA,8/19/2019 16:05:36,
100,NA,T,NA,7,NA,8/19/2019 16:05:36,
101,HS,F,F,7,370,8/19/2019 16:05:36,
102,HS,F,F,7,370,8/19/2019 16:05:36,
103,HS,F,F,7,364,8/19/2019 16:05:36,
104,HS,F,F,7,364,8/19/2019 16:05:36,
105,HS,F,F,7,382,8/19/2019 16:05:36,
106,HS,F,F,7,382,8/19/2019 16:05:36,
107,NA,T,NA,7,NA,8/19/2019 16:05:36,
108,NA,T,NA,7,NA,8/19/2019 16:05:36,
109,R,F,F,7,370,8/19/2019 16:05:36,
110,R,F,F,7,370,8/19/2019 16:05:36,
111,R,F,F,7,364,8/19/2019 16:05:36,
112,R,F,F,7,364,8/19/2019 16:05:36,
113,R,F,F,7,382,8/19/2019 16:05:36,
114,R,F,F,7,382,8/19/2019 16:05:36,
115,NA,T,NA,7,NA,8/19/2019 16:05:36,
116,R,F,F,8,356,8/19/2019 16:05:36,
117,R,F,F,8,356,8/19/2019 16:05:36,
118,R,F,F,8,355,8/19/2019 16:05:36,
119,R,F,F,8,355,8/19/2019 16:05:36,
120,R,F,F,8,367,8/19/2019 16:05:36,
121,R,F,F,8,367,8/19/2019 16:05:36,
122,NA,T,NA,8,NA,8/19/2019 16:05:36,
123,NA,T,NA,8,NA,8/19/2019 16:05:36,
124,C,F,F,8,356,8/19/2019 16:05:36,
125,C,F,F,8,356,8/19/2019 16:05:36,
126,C,F,F,8,355,8/19/2019 16:05:36,
127,C,F,F,8,355,8/19/2019 16:05:36,
128,C,F,F,8,367,8/19/2019 16:05:36,
129,C,F,F,8,367,8/19/2019 16:05:36,
130,NA,T,NA,8,NA,8/19/2019 16:05:36,
131,NA,T,NA,8,NA,8/19/2019 16:05:36,
132,HS,F,F,8,356,8/19/2019 16:05:36,
133,HS,F,F,8,356,8/19/2019 16:05:36,
134,HS,F,F,8,355,8/19/2019 16:05:36,
135,HS,F,F,8,355,8/19/2019 16:05:36,
136,HS,F,F,8,367,8/19/2019 16:05:36,
137,HS,F,F,8,367,8/19/2019 16:05:36,
138,NA,NA,NA,8,NA,8/19/2019 16:05:36,
139,R,F,F,8,356,8/19/2019 16:05:36,
140,R,F,F,8,356,8/19/2019 16:05:36,
141,R,F,F,8,355,8/19/2019 16:05:36,
142,R,F,F,8,355,8/19/2019 16:05:36,
143,R,F,F,8,367,8/19/2019 16:05:36,
144,R,F,F,8,367,8/19/2019 16:05:36,
145,NA,NA,NA,8,NA,8/19/2019 16:05:36,
146,NA,NA,NA,8,NA,8/19/2019 16:05:36,
147,C,F,F,8,356,8/19/2019 16:05:36,
148,C,F,F,8,356,8/19/2019 16:05:36,
149,C,F,F,8,355,8/19/2019 16:05:36,
150,C,F,F,8,355,8/19/2019 16:05:36,
151,C,F,F,8,367,8/19/2019 16:05:36,
152,C,F,F,8,367,8/19/2019 16:05:36,
153,NA,T,NA,8,NA,8/19/2019 16:05:36,
154,NA,T,NA,8,NA,8/19/2019 16:05:36,
155,HS,F,F,8,356,8/19/2019 16:05:36,
156,HS,F,F,8,356,8/19/2019 16:05:36,
157,HS,F,F,8,355,8/19/2019 16:05:36,
158,HS,F,F,8,355,8/19/2019 16:05:36,
159,HS,F,F,8,367,8/19/2019 16:05:36,
160,HS,F,F,8,367,8/19/2019 16:05:36,
161,NA,T,NA,8,NA,8/19/2019 16:05:36,
162,R,F,F,8,356,8/19/2019 16:05:36,
163,R,F,F,8,356,8/19/2019 16:05:36,
164,R,F,F,8,355,8/19/2019 16:05:36,
165,R,F,F,8,355,8/19/2019 16:05:36,
166,R,F,F,8,367,8/19/2019 16:05:36,
167,R,F,F,8,367,8/19/2019 16:05:36,
168,NA,T,NA,8,NA,8/19/2019 16:05:36,
169,NA,T,NA,8,NA,8/19/2019 16:05:36,
170,C,F,F,8,356,8/19/2019 16:05:36,
171,C,F,F,8,356,8/19/2019 16:05:36,
172,C,F,F,8,355,8/19/2019 16:05:36,
173,C,F,F,8,355,8/19/2019 16:05:36,
174,C,F,F,8,367,8/19/2019 16:05:36,
175,C,F,F,8,367,8/19/2019 16:05:36,
176,NA,T,NA,8,NA,8/19/2019 16:05:36,
177,NA,T,NA,8,NA,8/19/2019 16:05:36,
178,HS,F,F,8,356,8/19/2019 16:05:36,
179,HS,F,F,8,356,8/19/2019 16:05:36,
180,HS,F,F,8,355,8/19/2019 16:05:36,
181,HS,F,F,8,355,8/19/2019 16:05:36,
182,HS,F,F,8,367,8/19/2019 16:05:36,
183,HS,F,F,8,367,8/19/2019 16:05:36,
184,NA,T,NA,8,NA,8/19/2019 16:05:36,
185,R,F,F,8,356,8/19/2019 16:05:36,
186,R,F,F,8,356,8/19/2019 16:05:36,
187,R,F,F,8,355,8/19/2019 16:05:36,
188,R,F,F,8,355,8/19/2019 16:05:36,
189,R,F,F,8,367,8/19/2019 16:05:36,
190,R,F,F,8,367,8/19/2019 16:05:36,
191,NA,T,NA,8,NA,8/19/2019 16:05:36,
192,NA,T,NA,8,NA,8/19/2019 16:05:36,
193,C,F,F,8,356,8/19/2019 16:05:36,
194,C,F,F,8,356,8/19/2019 16:05:36,
195,C,F,F,8,355,8/19/2019 16:05:36,
196,C,F,F,8,355,8/19/2019 16:05:36,
197,C,F,F,8,367,8/19/2019 16:05:36,
198,NA,T,NA,8,NA,8/19/2019 16:05:36,
199,NA,T,NA,8,NA,8/19/2019 16:05:36,
200,NA,T,NA,8,NA,8/19/2019 16:05:36,
201,HS,F,F,8,356,8/19/2019 16:05:36,
202,HS,F,F,8,356,8/19/2019 16:05:36,
203,HS,F,F,8,355,8/19/2019 16:05:36,
204,HS,F,F,8,355,8/19/2019 16:05:36,
205,HS,F,F,8,367,8/19/2019 16:05:36,
206,NA,T,NA,8,NA,8/19/2019 16:05:36,
207,NA,T,NA,8,NA,8/19/2019 16:05:36,
208,R,F,F,8,356,8/19/2019 16:05:36,
209,R,F,F,8,356,8/19/2019 16:05:36,
210,R,F,F,8,355,8/19/2019 16:05:36,
211,R,F,F,8,355,8/19/2019 16:05:36,
212,R,F,F,8,367,8/19/2019 16:05:36,
213,R,F,F,8,367,8/19/2019 16:05:36,
214,NA,T,NA,8,NA,8/19/2019 16:05:36,
215,NA,T,NA,8,NA,8/19/2019 16:05:36,
216,C,F,F,8,356,8/19/2019 16:05:36,
217,C,F,F,8,356,8/19/2019 16:05:36,
218,C,F,F,8,355,8/19/2019 16:05:36,
219,NA,F,F,8,NA,8/19/2019 16:05:36,
220,C,F,F,8,367,8/19/2019 16:05:36,
221,NA,T,NA,8,NA,8/19/2019 16:05:36,
222,NA,T,NA,8,NA,8/19/2019 16:05:36,
223,NA,T,NA,8,NA,8/19/2019 16:05:36,
224,HS,F,F,8,356,8/19/2019 16:05:36,
225,NA,T,NA,8,NA,8/19/2019 16:05:36,
226,HS,F,F,8,355,8/19/2019 16:05:36,
227,NA,T,NA,8,NA,8/19/2019 16:05:36,
228,HS,F,F,8,367,8/19/2019 16:05:36,
229,NA,T,NA,8,NA,8/19/2019 16:05:36,
230,NA,T,NA,8,NA,8/19/2019 16:05:36,
231,HS,F,F,9,357,8/19/2019 16:05:36,
232,HS,F,F,9,357,8/19/2019 16:05:36,
233,HS,F,F,9,377,8/19/2019 16:05:36,
234,NA,T,NA,9,NA,8/19/2019 16:05:36,
235,HS,F,F,9,360,8/19/2019 16:05:36,
236,HS,F,F,9,360,8/19/2019 16:05:36,
237,NA,T,NA,9,NA,8/19/2019 16:05:36,
238,NA,T,NA,9,NA,8/19/2019 16:05:36,
239,R,F,F,9,357,8/19/2019 16:05:36,
240,R,F,F,9,357,8/19/2019 16:05:36,
241,R,F,F,9,377,8/19/2019 16:05:36,
242,NA,T,NA,9,NA,8/19/2019 16:05:36,
243,R,F,F,9,360,8/19/2019 16:05:36,
244,R,F,F,9,360,8/19/2019 16:05:36,
245,NA,T,NA,9,NA,8/19/2019 16:05:36,
246,NA,T,NA,9,NA,8/19/2019 16:05:36,
247,C,F,F,9,357,8/19/2019 16:05:36,
248,C,F,F,9,357,8/19/2019 16:05:36,
249,C,F,F,9,377,8/19/2019 16:05:36,
250,NA,T,NA,9,NA,8/19/2019 16:05:36,
251,C,F,F,9,360,8/19/2019 16:05:36,
252,C,F,F,9,360,8/19/2019 16:05:36,
253,C,F,F,9,360,8/19/2019 16:05:36,
254,HS,F,F,9,357,8/19/2019 16:05:36,
255,HS,F,F,9,357,8/19/2019 16:05:36,
256,HS,F,F,9,377,8/19/2019 16:05:36,
257,NA,T,NA,9,NA,8/19/2019 16:05:36,
258,HS,F,F,9,360,8/19/2019 16:05:36,
259,HS,F,F,9,360,8/19/2019 16:05:36,
260,NA,T,NA,9,NA,8/19/2019 16:05:36,
261,NA,T,NA,9,NA,8/19/2019 16:05:36,
262,R,F,F,9,357,8/19/2019 16:05:36,
263,NA,T,NA,9,NA,8/19/2019 16:05:36,
264,R,F,F,9,357,8/19/2019 16:05:36,
265,NA,T,NA,9,NA,8/19/2019 16:05:36,
266,R,F,F,9,360,8/19/2019 16:05:36,
267,R,F,F,9,360,8/19/2019 16:05:36,
268,NA,T,NA,9,NA,8/19/2019 16:05:36,
269,NA,T,NA,9,NA,8/19/2019 16:05:36,
270,C,F,F,9,357,8/19/2019 16:05:36,
271,C,F,F,9,357,8/19/2019 16:05:36,
272,C,F,F,9,377,8/19/2019 16:05:36,
273,NA,T,NA,9,NA,8/19/2019 16:05:36,
274,C,F,F,9,360,8/19/2019 16:05:36,
275,C,F,F,9,360,8/19/2019 16:05:36,
276,NA,T,NA,9,NA,8/19/2019 16:05:36,
277,HS,F,F,9,357,8/19/2019 16:05:36,
278,HS,F,F,9,357,8/19/2019 16:05:36,
279,HS,F,F,9,377,8/19/2019 16:05:36,
280,NA,T,NA,9,NA,8/19/2019 16:05:36,
281,HS,F,F,9,360,8/19/2019 16:05:36,
282,HS,F,F,9,360,8/19/2019 16:05:36,
283,NA,T,NA,9,NA,8/19/2019 16:05:36,
284,NA,T,NA,9,NA,8/19/2019 16:05:36,
285,R,F,F,9,357,8/19/2019 16:05:36,
286,R,F,F,9,357,8/19/2019 16:05:36,
287,R,F,F,9,377,8/19/2019 16:05:36,
288,NA,T,NA,9,NA,8/19/2019 16:05:36,
289,R,F,F,9,360,8/19/2019 16:05:36,
290,R,F,F,9,360,8/19/2019 16:05:36,
291,NA,T,NA,9,NA,8/19/2019 16:05:36,
292,NA,T,NA,9,NA,8/19/2019 16:05:36,
293,C,F,F,9,357,8/19/2019 16:05:36,
294,C,F,F,9,357,8/19/2019 16:05:36,
295,C,F,F,9,377,8/19/2019 16:05:36,
296,NA,T,NA,9,NA,8/19/2019 16:05:36,
297,C,F,F,9,360,8/19/2019 16:05:36,
298,C,F,F,9,360,8/19/2019 16:05:36,
299,NA,T,NA,9,NA,8/19/2019 16:05:36,
300,HS,F,F,9,357,8/19/2019 16:05:36,
301,HS,F,F,9,357,8/19/2019 16:05:36,
302,HS,F,F,9,377,8/19/2019 16:05:36,
303,NA,T,NA,9,NA,8/19/2019 16:05:36,
304,HS,F,F,9,360,8/19/2019 16:05:36,
305,HS,F,F,9,360,8/19/2019 16:05:36,
306,NA,T,NA,9,NA,8/19/2019 16:05:36,
307,NA,T,NA,9,NA,8/19/2019 16:05:36,
308,R,F,F,9,357,8/19/2019 16:05:36,
309,R,F,F,9,357,8/19/2019 16:05:36,
310,R,F,F,9,377,8/19/2019 16:05:36,
311,NA,T,NA,9,NA,8/19/2019 16:05:36,
312,R,F,F,9,360,8/19/2019 16:05:36,
313,R,F,F,9,360,8/19/2019 16:05:36,
314,NA,T,NA,9,NA,8/19/2019 16:05:36,
315,NA,T,NA,9,NA,8/19/2019 16:05:36,
316,C,F,F,9,357,8/19/2019 16:05:36,
317,C,F,F,9,357,8/19/2019 16:05:36,
318,C,F,F,9,377,8/19/2019 16:05:36,
319,NA,T,NA,9,NA,8/19/2019 16:05:36,
320,C,F,F,9,360,8/19/2019 16:05:36,
321,C,F,F,9,360,8/19/2019 16:05:36,
322,NA,T,NA,9,NA,8/19/2019 16:05:36,
323,HS,F,F,9,357,8/19/2019 16:05:36,
324,HS,F,F,9,357,8/19/2019 16:05:36,
325,HS,F,F,9,377,8/19/2019 16:05:36,
326,NA,T,NA,9,NA,8/19/2019 16:05:36,
327,HS,F,F,9,360,8/19/2019 16:05:36,
328,HS,F,F,9,360,8/19/2019 16:05:36,
329,NA,T,NA,9,NA,8/19/2019 16:05:36,
330,NA,T,NA,9,NA,8/19/2019 16:05:36,
331,R,F,F,9,357,8/19/2019 16:05:36,
332,R,F,F,9,357,8/19/2019 16:05:36,
333,R,F,F,9,377,8/19/2019 16:05:36,
334,R,F,F,9,NA,8/19/2019 16:05:36,
335,R,F,F,9,360,8/19/2019 16:05:36,
336,R,F,F,9,360,8/19/2019 16:05:36,
337,NA,T,NA,9,NA,8/19/2019 16:05:36,
338,NA,T,NA,9,NA,8/19/2019 16:05:36,
339,C,F,F,9,357,8/19/2019 16:05:36,
340,C,F,F,9,357,8/19/2019 16:05:36,
341,C,F,F,9,377,8/19/2019 16:05:36,
342,NA,T,NA,9,NA,8/19/2019 16:05:36,
343,C,F,F,9,360,8/19/2019 16:05:36,
344,C,F,F,9,360,8/19/2019 16:05:36,
345,NA,T,NA,9,NA,8/19/2019 16:05:36,
