Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
92,NA,T,NA,1,NA,7/27/2019 16:29:18,
93,C,F,F,1,220,7/27/2019 16:29:18,
94,C,F,F,1,220,7/27/2019 16:29:18,
95,C,F,F,1,233,7/27/2019 16:29:18,
96,C,F,F,1,233,7/27/2019 16:29:18,
97,C,F,F,1,281,7/27/2019 16:29:18,
98,C,F,F,1,281,7/27/2019 16:29:18,
99,NA,T,NA,1,NA,7/27/2019 16:29:18,
100,NA,T,NA,1,NA,7/27/2019 16:29:18,
101,HS,F,F,1,220,7/27/2019 16:29:18,
102,HS,F,F,1,220,7/27/2019 16:29:18,
103,HS,F,F,1,233,7/27/2019 16:29:18,
104,HS,F,F,1,233,7/27/2019 16:29:18,
105,HS,F,F,1,281,7/27/2019 16:29:18,
106,HS,F,F,1,281,7/27/2019 16:29:18,
107,NA,T,NA,1,NA,7/27/2019 16:29:18,
108,NA,T,NA,1,NA,7/27/2019 16:29:18,
109,R,F,F,1,220,7/27/2019 16:29:18,
110,R,F,F,1,220,7/27/2019 16:29:18,
111,R,F,F,1,233,7/27/2019 16:29:18,
112,R,F,F,1,233,7/27/2019 16:29:18,
113,R,F,F,1,281,7/27/2019 16:29:18,
114,R,F,F,1,281,7/27/2019 16:29:18,
115,NA,T,NA,1,NA,7/27/2019 16:29:18,
116,R,F,F,2,223,7/27/2019 16:29:18,
117,R,F,F,2,223,7/27/2019 16:29:18,
118,R,F,F,2,228,7/27/2019 16:29:18,
119,R,F,F,2,228,7/27/2019 16:29:18,
120,R,F,F,2,219,7/27/2019 16:29:18,
121,R,F,F,2,219,7/27/2019 16:29:18,
122,R,F,F,2,219,7/27/2019 16:29:18,
123,NA,T,NA,2,NA,7/27/2019 16:29:18,
124,C,F,F,2,223,7/27/2019 16:29:18,
125,C,F,F,2,223,7/27/2019 16:29:18,
126,C,F,F,2,228,7/27/2019 16:29:18,
127,C,F,F,2,228,7/27/2019 16:29:18,
128,C,F,F,2,219,7/27/2019 16:29:18,
129,C,F,F,2,219,7/27/2019 16:29:18,
130,C,F,F,2,219,7/27/2019 16:29:18,
131,NA,T,NA,2,NA,7/27/2019 16:29:18,
132,HS,F,F,2,223,7/27/2019 16:29:18,
133,HS,F,F,2,223,7/27/2019 16:29:18,
134,HS,F,F,2,228,7/27/2019 16:29:18,
135,HS,F,F,2,228,7/27/2019 16:29:18,
136,HS,F,F,2,219,7/27/2019 16:29:18,
137,HS,F,F,2,219,7/27/2019 16:29:18,
138,HS,F,F,2,219,7/27/2019 16:29:18,
139,R,F,F,2,223,7/27/2019 16:29:18,
140,R,F,F,2,223,7/27/2019 16:29:18,
141,R,F,F,2,228,7/27/2019 16:29:18,
142,R,F,F,2,228,7/27/2019 16:29:18,
143,R,F,F,2,219,7/27/2019 16:29:18,
144,R,F,F,2,219,7/27/2019 16:29:18,
145,R,F,F,2,219,7/27/2019 16:29:18,
146,NA,T,NA,2,NA,7/27/2019 16:29:18,
147,C,F,F,2,223,7/27/2019 16:29:18,
148,C,F,F,2,223,7/27/2019 16:29:18,
149,C,F,F,2,228,7/27/2019 16:29:18,
150,C,F,F,2,228,7/27/2019 16:29:18,
151,C,F,F,2,219,7/27/2019 16:29:18,
152,C,F,F,2,219,7/27/2019 16:29:18,
153,C,F,F,2,219,7/27/2019 16:29:18,
154,NA,T,NA,2,NA,7/27/2019 16:29:18,
155,HS,F,F,2,223,7/27/2019 16:29:18,
156,HS,F,F,2,223,7/27/2019 16:29:18,
157,HS,F,F,2,228,7/27/2019 16:29:18,
158,HS,F,F,2,228,7/27/2019 16:29:18,
159,HS,F,F,2,219,7/27/2019 16:29:18,
160,HS,F,F,2,219,7/27/2019 16:29:18,
161,HS,F,F,2,219,7/27/2019 16:29:18,
162,R,F,F,2,223,7/27/2019 16:29:18,
163,R,F,F,2,223,7/27/2019 16:29:18,
164,R,F,F,2,228,7/27/2019 16:29:18,
165,R,F,F,2,228,7/27/2019 16:29:18,
166,R,F,F,2,219,7/27/2019 16:29:18,
167,R,F,F,2,219,7/27/2019 16:29:18,
168,R,F,F,2,219,7/27/2019 16:29:18,
169,NA,T,NA,2,NA,7/27/2019 16:29:18,
170,C,F,F,2,223,7/27/2019 16:29:18,
171,C,F,F,2,223,7/27/2019 16:29:18,
172,C,F,F,2,228,7/27/2019 16:29:18,
173,C,F,F,2,228,7/27/2019 16:29:18,
174,C,F,F,2,219,7/27/2019 16:29:18,
175,C,F,F,2,219,7/27/2019 16:29:18,
176,C,F,F,2,219,7/27/2019 16:29:18,
177,NA,T,NA,2,NA,7/27/2019 16:29:18,
178,HS,F,F,2,223,7/27/2019 16:29:18,
179,HS,F,F,2,223,7/27/2019 16:29:18,
180,HS,F,F,2,228,7/27/2019 16:29:18,
181,HS,F,F,2,228,7/27/2019 16:29:18,
182,HS,F,F,2,219,7/27/2019 16:29:18,
183,HS,F,F,2,219,7/27/2019 16:29:18,
184,HS,F,F,2,219,7/27/2019 16:29:18,
185,R,F,F,2,223,7/27/2019 16:29:18,
186,R,F,F,2,223,7/27/2019 16:29:18,
187,R,F,F,2,228,7/27/2019 16:29:18,
188,R,F,F,2,228,7/27/2019 16:29:18,
189,R,F,F,2,219,7/27/2019 16:29:18,
190,R,F,F,2,219,7/27/2019 16:29:18,
191,NA,T,NA,2,NA,7/27/2019 16:29:18,
192,NA,T,NA,2,NA,7/27/2019 16:29:18,
193,C,F,F,2,223,7/27/2019 16:29:18,
194,C,F,F,2,223,7/27/2019 16:29:18,
195,C,F,F,2,228,7/27/2019 16:29:18,
196,C,F,F,2,228,7/27/2019 16:29:18,
197,C,F,F,2,219,7/27/2019 16:29:18,
198,C,F,F,2,219,7/27/2019 16:29:18,
199,NA,T,NA,2,NA,7/27/2019 16:29:18,
200,NA,T,NA,2,NA,7/27/2019 16:29:18,
201,HS,F,F,2,223,7/27/2019 16:29:18,
202,HS,F,F,2,223,7/27/2019 16:29:18,
203,HS,F,F,2,228,7/27/2019 16:29:18,
204,HS,F,F,2,228,7/27/2019 16:29:18,
205,HS,F,F,2,219,7/27/2019 16:29:18,
206,HS,F,F,2,219,7/27/2019 16:29:18,
207,NA,T,NA,2,NA,7/27/2019 16:29:18,
208,R,F,F,2,223,7/27/2019 16:29:18,
209,R,F,F,2,223,7/27/2019 16:29:18,
210,R,F,F,2,228,7/27/2019 16:29:18,
211,R,F,F,2,228,7/27/2019 16:29:18,
212,R,F,F,2,219,7/27/2019 16:29:18,
213,R,F,F,2,219,7/27/2019 16:29:18,
214,NA,T,NA,2,NA,7/27/2019 16:29:18,
215,NA,T,NA,2,NA,7/27/2019 16:29:18,
216,C,F,F,2,223,7/27/2019 16:29:18,
217,C,F,F,2,223,7/27/2019 16:29:18,
218,C,F,F,2,228,7/27/2019 16:29:18,
219,C,F,F,2,228,7/27/2019 16:29:18,
220,C,F,F,2,219,7/27/2019 16:29:18,
221,C,F,F,2,219,7/27/2019 16:29:18,
222,NA,T,NA,2,NA,7/27/2019 16:29:18,
223,NA,T,NA,2,NA,7/27/2019 16:29:18,
224,HS,F,F,2,223,7/27/2019 16:29:18,
225,HS,F,F,2,223,7/27/2019 16:29:18,
226,HS,F,F,2,228,7/27/2019 16:29:18,
227,HS,F,F,2,228,7/27/2019 16:29:18,
228,HS,F,F,2,219,7/27/2019 16:29:18,
229,HS,F,F,2,219,7/27/2019 16:29:18,
230,NA,T,NA,2,NA,7/27/2019 16:29:18,
231,HS,F,F,3,240,7/27/2019 16:29:18,
232,HS,F,F,3,240,7/27/2019 16:29:18,
233,HS,F,F,3,256,7/27/2019 16:29:18,
234,HS,F,F,3,256,7/27/2019 16:29:18,
235,HS,F,F,3,272,7/27/2019 16:29:18,
236,HS,F,F,3,272,7/27/2019 16:29:18,
237,NA,T,NA,3,NA,7/27/2019 16:29:18,
238,NA,T,NA,3,NA,7/27/2019 16:29:18,
239,R,F,F,3,240,7/27/2019 16:29:18,
240,R,F,F,3,240,7/27/2019 16:29:18,
241,R,F,F,3,256,7/27/2019 16:29:18,
242,R,F,F,3,256,7/27/2019 16:29:18,
243,R,F,F,3,272,7/27/2019 16:29:18,
244,R,F,F,3,272,7/27/2019 16:29:18,
245,NA,T,NA,3,NA,7/27/2019 16:29:18,
246,NA,T,NA,3,NA,7/27/2019 16:29:18,
247,C,F,F,3,240,7/27/2019 16:29:18,
248,C,F,F,3,240,7/27/2019 16:29:18,
249,C,F,F,3,256,7/27/2019 16:29:18,
250,C,F,F,3,256,7/27/2019 16:29:18,
251,C,F,F,3,272,7/27/2019 16:29:18,
252,C,F,F,3,272,7/27/2019 16:29:18,
253,NA,T,NA,3,NA,7/27/2019 16:29:18,
254,HS,F,F,3,240,7/27/2019 16:29:18,
255,HS,F,F,3,240,7/27/2019 16:29:18,
256,HS,F,F,3,256,7/27/2019 16:29:18,
257,HS,F,F,3,256,7/27/2019 16:29:18,
258,HS,F,F,3,272,7/27/2019 16:29:18,
259,HS,F,F,3,272,7/27/2019 16:29:18,
260,NA,T,NA,3,NA,7/27/2019 16:29:18,
261,NA,T,NA,3,NA,7/27/2019 16:29:18,
262,R,F,F,3,240,7/27/2019 16:29:18,
263,R,F,F,3,240,7/27/2019 16:29:18,
264,R,F,F,3,256,7/27/2019 16:29:18,
265,R,F,F,3,256,7/27/2019 16:29:18,
266,R,F,F,3,272,7/27/2019 16:29:18,
267,R,F,F,3,272,7/27/2019 16:29:18,
268,NA,T,NA,3,NA,7/27/2019 16:29:18,
269,NA,T,NA,3,NA,7/27/2019 16:29:18,
270,C,F,F,3,240,7/27/2019 16:29:18,
271,C,F,F,3,240,7/27/2019 16:29:18,
272,C,F,F,3,256,7/27/2019 16:29:18,
273,C,F,F,3,256,7/27/2019 16:29:18,
274,C,F,F,3,272,7/27/2019 16:29:18,
275,C,F,F,3,272,7/27/2019 16:29:18,
276,NA,T,NA,3,NA,7/27/2019 16:29:18,
277,HS,F,F,3,240,7/27/2019 16:29:18,
278,HS,F,F,3,240,7/27/2019 16:29:18,
279,HS,F,F,3,256,7/27/2019 16:29:18,
280,HS,F,F,3,256,7/27/2019 16:29:18,
281,HS,F,F,3,272,7/27/2019 16:29:18,
282,HS,F,F,3,272,7/27/2019 16:29:18,
283,NA,T,NA,3,NA,7/27/2019 16:29:18,
284,NA,T,NA,3,NA,7/27/2019 16:29:18,
285,R,F,F,3,240,7/27/2019 16:29:18,
286,R,F,F,3,240,7/27/2019 16:29:18,
287,R,F,F,3,256,7/27/2019 16:29:18,
288,R,F,F,3,256,7/27/2019 16:29:18,
289,R,F,F,3,272,7/27/2019 16:29:18,
290,R,F,F,3,272,7/27/2019 16:29:18,
291,NA,T,NA,3,NA,7/27/2019 16:29:18,
292,NA,T,NA,3,NA,7/27/2019 16:29:18,
293,C,F,F,3,240,7/27/2019 16:29:18,
294,C,F,F,3,240,7/27/2019 16:29:18,
295,C,F,F,3,256,7/27/2019 16:29:18,
296,C,F,F,3,256,7/27/2019 16:29:18,
297,C,F,F,3,272,7/27/2019 16:29:18,
298,C,F,F,3,272,7/27/2019 16:29:18,
299,NA,T,NA,3,NA,7/27/2019 16:29:18,
300,HS,F,F,3,240,7/27/2019 16:29:18,
301,HS,F,F,3,240,7/27/2019 16:29:18,
302,HS,F,F,3,256,7/27/2019 16:29:18,
303,HS,F,F,3,256,7/27/2019 16:29:18,
304,HS,F,F,3,272,7/27/2019 16:29:18,
305,HS,F,F,3,272,7/27/2019 16:29:18,
306,NA,T,NA,3,NA,7/27/2019 16:29:18,
307,NA,T,NA,3,NA,7/27/2019 16:29:18,
308,R,F,F,3,240,7/27/2019 16:29:18,
309,R,F,F,3,240,7/27/2019 16:29:18,
310,R,F,F,3,256,7/27/2019 16:29:18,
311,R,F,F,3,256,7/27/2019 16:29:18,
312,R,F,F,3,272,7/27/2019 16:29:18,
313,R,F,F,3,272,7/27/2019 16:29:18,
314,NA,T,NA,3,NA,7/27/2019 16:29:18,
315,NA,T,NA,3,NA,7/27/2019 16:29:18,
316,C,F,F,3,240,7/27/2019 16:29:18,
317,C,F,F,3,240,7/27/2019 16:29:18,
318,C,F,F,3,256,7/27/2019 16:29:18,
319,C,F,F,3,256,7/27/2019 16:29:18,
320,C,F,F,3,272,7/27/2019 16:29:18,
321,C,F,F,3,272,7/27/2019 16:29:18,
322,NA,T,NA,3,NA,7/27/2019 16:29:18,
323,HS,F,F,3,240,7/27/2019 16:29:18,
324,HS,F,F,3,240,7/27/2019 16:29:18,
325,HS,F,F,3,256,7/27/2019 16:29:18,
326,HS,F,F,3,256,7/27/2019 16:29:18,
327,HS,F,F,3,272,7/27/2019 16:29:18,
328,HS,F,F,3,272,7/27/2019 16:29:18,
329,NA,T,NA,3,NA,7/27/2019 16:29:18,
330,NA,T,NA,3,NA,7/27/2019 16:29:18,
331,NA,T,NA,3,NA,7/27/2019 16:29:18,2 Flies
332,R,F,F,3,240,7/27/2019 16:29:18,
333,R,F,F,3,256,7/27/2019 16:29:18,
334,R,F,F,3,256,7/27/2019 16:29:18,
335,R,F,F,3,272,7/27/2019 16:29:18,
336,R,F,F,3,272,7/27/2019 16:29:18,
337,NA,T,NA,3,NA,7/27/2019 16:29:18,
338,NA,T,NA,3,NA,7/27/2019 16:29:18,
339,C,F,F,3,240,7/27/2019 16:29:18,
340,C,F,F,3,240,7/27/2019 16:29:18,
341,C,F,F,3,256,7/27/2019 16:29:18,
342,C,F,F,3,256,7/27/2019 16:29:18,
343,C,F,F,3,272,7/27/2019 16:29:18,
344,C,F,F,3,272,7/27/2019 16:29:18,
345,NA,T,NA,3,NA,7/27/2019 16:29:18,
