Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
213,R,F,F,8,270,7/27/2019 16:30:08,
214,NA,T,NA,8,NA,7/27/2019 16:30:08,
215,NA,T,NA,8,NA,7/27/2019 16:30:08,
216,C,F,F,8,239,7/27/2019 16:30:08,
217,C,F,F,8,239,7/27/2019 16:30:08,
218,C,F,F,8,249,7/27/2019 16:30:08,
219,C,F,F,8,249,7/27/2019 16:30:08,
220,C,F,F,8,270,7/27/2019 16:30:08,
221,C,F,F,8,270,7/27/2019 16:30:08,
222,NA,T,NA,8,NA,7/27/2019 16:30:08,
223,NA,T,NA,8,NA,7/27/2019 16:30:08,
224,HS,F,F,8,239,7/27/2019 16:30:08,
225,HS,F,F,8,239,7/27/2019 16:30:08,
226,HS,F,F,8,249,7/27/2019 16:30:08,
227,HS,F,F,8,249,7/27/2019 16:30:08,
228,HS,F,F,8,270,7/27/2019 16:30:08,
229,HS,F,F,8,270,7/27/2019 16:30:08,
230,NA,T,NA,8,NA,7/27/2019 16:30:08,
231,HS,F,F,9,277,7/27/2019 16:30:08,
232,HS,F,F,9,277,7/27/2019 16:30:08,
233,HS,F,F,9,261,7/27/2019 16:30:08,
234,HS,F,F,9,261,7/27/2019 16:30:08,
235,HS,F,F,9,268,7/27/2019 16:30:08,
236,HS,F,F,9,268,7/27/2019 16:30:08,
237,NA,T,NA,9,NA,7/27/2019 16:30:08,
238,NA,T,NA,9,NA,7/27/2019 16:30:08,
239,R,F,F,9,277,7/27/2019 16:30:08,
240,R,F,F,9,277,7/27/2019 16:30:08,
241,R,F,F,9,261,7/27/2019 16:30:08,
242,R,F,F,9,261,7/27/2019 16:30:08,
243,R,F,F,9,268,7/27/2019 16:30:08,
244,R,F,F,9,268,7/27/2019 16:30:08,
245,NA,T,NA,9,NA,7/27/2019 16:30:08,
246,NA,T,NA,9,NA,7/27/2019 16:30:08,
247,C,F,F,9,277,7/27/2019 16:30:08,
248,C,F,F,9,277,7/27/2019 16:30:08,
249,C,F,F,9,261,7/27/2019 16:30:08,
250,C,F,F,9,261,7/27/2019 16:30:08,
251,C,F,F,9,268,7/27/2019 16:30:08,
252,C,F,F,9,268,7/27/2019 16:30:08,
253,NA,T,NA,9,NA,7/27/2019 16:30:08,
254,HS,F,F,9,277,7/27/2019 16:30:08,
255,HS,F,F,9,277,7/27/2019 16:30:08,
256,HS,F,F,9,261,7/27/2019 16:30:08,
257,HS,F,F,9,261,7/27/2019 16:30:08,
258,HS,F,F,9,268,7/27/2019 16:30:08,
259,HS,F,F,9,268,7/27/2019 16:30:08,
260,NA,T,NA,9,NA,7/27/2019 16:30:08,
261,NA,T,NA,9,NA,7/27/2019 16:30:08,
262,R,F,F,9,277,7/27/2019 16:30:08,
263,R,F,F,9,277,7/27/2019 16:30:08,
264,R,F,F,9,261,7/27/2019 16:30:08,
265,R,F,F,9,261,7/27/2019 16:30:08,
266,R,F,F,9,268,7/27/2019 16:30:08,
267,R,F,F,9,268,7/27/2019 16:30:08,
268,NA,T,NA,9,NA,7/27/2019 16:30:08,
269,NA,T,NA,9,NA,7/27/2019 16:30:08,
270,C,F,F,9,277,7/27/2019 16:30:08,
271,C,F,F,9,277,7/27/2019 16:30:08,
272,C,F,F,9,261,7/27/2019 16:30:08,
273,C,F,F,9,261,7/27/2019 16:30:08,
274,C,F,F,9,268,7/27/2019 16:30:08,
275,C,F,F,9,268,7/27/2019 16:30:08,
276,NA,T,NA,9,NA,7/27/2019 16:30:08,
277,HS,F,F,9,277,7/27/2019 16:30:08,
278,HS,F,F,9,277,7/27/2019 16:30:08,
279,HS,F,F,9,261,7/27/2019 16:30:08,
280,HS,F,F,9,261,7/27/2019 16:30:08,
281,HS,F,F,9,268,7/27/2019 16:30:08,
282,HS,F,F,9,268,7/27/2019 16:30:08,
283,NA,T,NA,9,NA,7/27/2019 16:30:08,
284,NA,T,NA,9,NA,7/27/2019 16:30:08,
285,R,F,F,9,277,7/27/2019 16:30:08,
286,R,F,F,9,277,7/27/2019 16:30:08,
287,R,F,F,9,261,7/27/2019 16:30:08,
288,R,F,F,9,261,7/27/2019 16:30:08,
289,R,F,F,9,268,7/27/2019 16:30:08,
290,R,F,F,9,268,7/27/2019 16:30:08,
291,NA,T,NA,9,NA,7/27/2019 16:30:08,
292,NA,T,NA,9,NA,7/27/2019 16:30:08,
293,C,F,F,9,277,7/27/2019 16:30:08,
294,C,F,F,9,277,7/27/2019 16:30:08,
295,C,F,F,9,261,7/27/2019 16:30:08,
296,C,F,F,9,261,7/27/2019 16:30:08,
297,C,F,F,9,268,7/27/2019 16:30:08,
298,C,F,F,9,268,7/27/2019 16:30:08,
299,NA,T,NA,9,NA,7/27/2019 16:30:08,
300,HS,F,F,9,277,7/27/2019 16:30:08,
301,HS,F,F,9,277,7/27/2019 16:30:08,
302,HS,F,F,9,261,7/27/2019 16:30:08,
303,HS,F,F,9,261,7/27/2019 16:30:08,
304,HS,F,F,9,268,7/27/2019 16:30:08,
305,HS,F,F,9,268,7/27/2019 16:30:08,
306,NA,T,NA,9,NA,7/27/2019 16:30:08,
307,NA,T,NA,9,NA,7/27/2019 16:30:08,
308,R,F,F,9,277,7/27/2019 16:30:08,
309,R,F,F,9,277,7/27/2019 16:30:08,
310,R,F,F,9,261,7/27/2019 16:30:08,
311,R,F,F,9,261,7/27/2019 16:30:08,
312,R,F,F,9,268,7/27/2019 16:30:08,
313,R,F,F,9,268,7/27/2019 16:30:08,
314,NA,T,NA,9,NA,7/27/2019 16:30:08,
315,NA,T,NA,9,NA,7/27/2019 16:30:08,
316,C,F,F,9,277,7/27/2019 16:30:08,
317,C,F,F,9,277,7/27/2019 16:30:08,
318,C,F,F,9,261,7/27/2019 16:30:08,
319,C,F,F,9,261,7/27/2019 16:30:08,
320,C,F,F,9,268,7/27/2019 16:30:08,
321,C,F,F,9,268,7/27/2019 16:30:08,
322,NA,T,NA,9,NA,7/27/2019 16:30:08,
323,HS,F,F,9,277,7/27/2019 16:30:08,
324,HS,F,F,9,277,7/27/2019 16:30:08,
325,HS,F,F,9,261,7/27/2019 16:30:08,
326,HS,F,F,9,261,7/27/2019 16:30:08,
327,HS,F,F,9,268,7/27/2019 16:30:08,
328,HS,F,F,9,268,7/27/2019 16:30:08,
329,NA,T,NA,9,NA,7/27/2019 16:30:08,
330,NA,T,NA,9,NA,7/27/2019 16:30:08,
331,R,F,F,9,277,7/27/2019 16:30:08,
332,R,F,F,9,277,7/27/2019 16:30:08,
333,R,F,F,9,261,7/27/2019 16:30:08,
334,R,F,F,9,261,7/27/2019 16:30:08,
335,R,F,F,9,268,7/27/2019 16:30:08,
336,R,F,F,9,268,7/27/2019 16:30:08,
337,NA,T,NA,9,NA,7/27/2019 16:30:08,
338,NA,T,NA,9,NA,7/27/2019 16:30:08,
339,C,F,F,9,277,7/27/2019 16:30:08,
340,C,F,F,9,277,7/27/2019 16:30:08,
341,C,F,F,9,261,7/27/2019 16:30:08,
342,C,F,F,9,261,7/27/2019 16:30:08,
343,C,F,F,9,268,7/27/2019 16:30:08,
344,C,F,F,9,268,7/27/2019 16:30:08,
345,NA,T,NA,9,NA,7/27/2019 16:30:08,
