Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
74,C,F,F,7,207,7/20/2019 17:09:46,
75,C,F,F,7,207,7/20/2019 17:09:46,
76,NA,T,NA,7,NA,7/20/2019 17:09:46,
77,NA,T,NA,7,NA,7/20/2019 17:09:46,
78,HS,F,F,7,197,7/20/2019 17:09:46,
79,HS,F,F,7,197,7/20/2019 17:09:46,
80,NA,T,NA,7,208,7/20/2019 17:09:46,2 Flies
81,HS,F,F,7,208,7/20/2019 17:09:46,
82,HS,F,F,7,207,7/20/2019 17:09:46,
83,HS,F,F,7,207,7/20/2019 17:09:46,
84,NA,T,NA,7,NA,7/20/2019 17:09:46,
85,NA,T,NA,7,NA,7/20/2019 17:09:46,
86,R,F,F,7,197,7/20/2019 17:09:46,
87,R,F,F,7,197,7/20/2019 17:09:46,
88,R,T,NA,7,NA,7/20/2019 17:09:46,
89,R,T,NA,7,NA,7/20/2019 17:09:46,
90,R,F,F,7,207,7/20/2019 17:09:46,
91,R,F,F,7,207,7/20/2019 17:09:46,
92,NA,T,NA,7,NA,7/20/2019 17:09:46,
93,C,F,F,7,197,7/20/2019 17:09:46,
94,C,F,F,7,197,7/20/2019 17:09:46,
95,C,F,F,7,208,7/20/2019 17:09:46,
96,C,F,F,7,208,7/20/2019 17:09:46,
97,C,F,F,7,207,7/20/2019 17:09:46,
98,C,F,F,7,207,7/20/2019 17:09:46,
99,NA,T,NA,7,NA,7/20/2019 17:09:46,
100,NA,T,NA,7,NA,7/20/2019 17:09:46,
101,HS,F,F,7,197,7/20/2019 17:09:46,
102,HS,F,F,7,197,7/20/2019 17:09:46,
103,HS,F,F,7,208,7/20/2019 17:09:46,
104,HS,F,F,7,208,7/20/2019 17:09:46,
105,HS,F,F,7,207,7/20/2019 17:09:46,
106,HS,F,F,7,207,7/20/2019 17:09:46,
107,NA,T,NA,7,NA,7/20/2019 17:09:46,
108,NA,T,NA,7,NA,7/20/2019 17:09:46,
109,R,F,F,7,197,7/20/2019 17:09:46,
110,R,F,F,7,197,7/20/2019 17:09:46,
111,R,F,F,7,208,7/20/2019 17:09:46,
112,R,F,F,7,208,7/20/2019 17:09:46,
113,R,F,F,7,207,7/20/2019 17:09:46,
114,R,F,F,7,207,7/20/2019 17:09:46,
115,NA,T,NA,7,NA,7/20/2019 17:09:46,
116,R,F,F,8,210,7/20/2019 17:09:46,
117,R,F,F,8,210,7/20/2019 17:09:46,
118,R,F,F,8,198,7/20/2019 17:09:46,
119,R,F,F,8,198,7/20/2019 17:09:46,
120,R,F,F,8,178,7/20/2019 17:09:46,
121,R,F,F,8,178,7/20/2019 17:09:46,
122,NA,T,NA,8,NA,7/20/2019 17:09:46,
123,NA,T,NA,8,NA,7/20/2019 17:09:46,
124,C,F,F,8,210,7/20/2019 17:09:46,
125,C,F,F,8,210,7/20/2019 17:09:46,
126,C,F,F,8,198,7/20/2019 17:09:46,
127,C,F,F,8,198,7/20/2019 17:09:46,
128,C,F,F,8,178,7/20/2019 17:09:46,
129,C,F,F,8,178,7/20/2019 17:09:46,
130,NA,T,NA,8,NA,7/20/2019 17:09:46,
131,NA,T,NA,8,NA,7/20/2019 17:09:46,
132,HS,F,F,8,210,7/20/2019 17:09:46,
133,HS,F,F,8,210,7/20/2019 17:09:46,
134,HS,F,F,8,198,7/20/2019 17:09:46,
135,HS,F,F,8,198,7/20/2019 17:09:46,
136,HS,F,F,8,178,7/20/2019 17:09:46,
137,NA,T,NA,8,NA,7/20/2019 17:09:46,
138,NA,T,NA,8,NA,7/20/2019 17:09:46,
139,R,F,F,8,210,7/20/2019 17:09:46,
140,R,F,F,8,210,7/20/2019 17:09:46,
141,R,F,F,8,198,7/20/2019 17:09:46,
142,R,F,F,8,198,7/20/2019 17:09:46,
143,R,F,F,8,178,7/20/2019 17:09:46,
144,R,F,F,8,178,7/20/2019 17:09:46,
145,NA,T,NA,8,NA,7/20/2019 17:09:46,
146,NA,T,NA,8,NA,7/20/2019 17:09:46,
147,C,F,F,8,210,7/20/2019 17:09:46,
148,C,F,F,8,210,7/20/2019 17:09:46,
149,C,F,F,8,198,7/20/2019 17:09:46,
150,C,F,F,8,198,7/20/2019 17:09:46,
151,C,F,F,8,178,7/20/2019 17:09:46,
152,C,F,F,8,178,7/20/2019 17:09:46,
153,NA,T,NA,8,NA,7/20/2019 17:09:46,
154,NA,T,NA,8,NA,7/20/2019 17:09:46,
155,HS,F,F,8,210,7/20/2019 17:09:46,
156,HS,F,F,8,210,7/20/2019 17:09:46,
157,HS,F,F,8,198,7/20/2019 17:09:46,
158,HS,F,F,8,198,7/20/2019 17:09:46,
159,HS,F,F,8,178,7/20/2019 17:09:46,
160,NA,T,NA,8,NA,7/20/2019 17:09:46,
161,NA,T,NA,8,NA,7/20/2019 17:09:46,
162,R,F,F,8,210,7/20/2019 17:09:46,
163,R,F,F,8,210,7/20/2019 17:09:46,
164,R,F,F,8,198,7/20/2019 17:09:46,
165,R,F,F,8,198,7/20/2019 17:09:46,
166,R,F,F,8,178,7/20/2019 17:09:46,
167,R,F,F,8,178,7/20/2019 17:09:46,
168,NA,T,NA,8,NA,7/20/2019 17:09:46,
169,NA,T,NA,8,NA,7/20/2019 17:09:46,
170,C,F,F,8,210,7/20/2019 17:09:46,
171,C,F,F,8,210,7/20/2019 17:09:46,
172,C,F,F,8,198,7/20/2019 17:09:46,
173,C,F,F,8,198,7/20/2019 17:09:46,
174,C,F,F,8,178,7/20/2019 17:09:46,
175,C,F,F,8,178,7/20/2019 17:09:46,
176,NA,T,NA,8,NA,7/20/2019 17:09:46,
177,NA,T,NA,8,NA,7/20/2019 17:09:46,
178,HS,F,F,8,210,7/20/2019 17:09:46,
179,HS,F,F,8,210,7/20/2019 17:09:46,
180,HS,F,F,8,198,7/20/2019 17:09:46,
181,HS,F,F,8,198,7/20/2019 17:09:46,
182,HS,F,F,8,178,7/20/2019 17:09:46,
183,NA,T,NA,8,NA,7/20/2019 17:09:46,
184,NA,T,NA,8,NA,7/20/2019 17:09:46,
185,R,F,F,8,210,7/20/2019 17:09:46,
186,R,F,F,8,210,7/20/2019 17:09:46,
187,R,F,F,8,198,7/20/2019 17:09:46,
188,R,F,F,8,198,7/20/2019 17:09:46,
189,R,F,F,8,178,7/20/2019 17:09:46,
190,R,F,F,8,178,7/20/2019 17:09:46,
191,NA,T,NA,8,NA,7/20/2019 17:09:46,
192,NA,T,NA,8,NA,7/20/2019 17:09:46,
193,C,F,F,8,210,7/20/2019 17:09:46,
194,C,F,F,8,210,7/20/2019 17:09:46,
195,C,F,F,8,198,7/20/2019 17:09:46,
196,C,F,F,8,198,7/20/2019 17:09:46,
197,C,F,F,8,178,7/20/2019 17:09:46,
198,C,F,F,8,178,7/20/2019 17:09:46,
199,NA,T,NA,8,NA,7/20/2019 17:09:46,
200,NA,T,NA,8,NA,7/20/2019 17:09:46,
201,HS,F,F,8,210,7/20/2019 17:09:46,
202,HS,F,F,8,210,7/20/2019 17:09:46,
203,HS,F,F,8,198,7/20/2019 17:09:46,
204,HS,F,F,8,198,7/20/2019 17:09:46,
205,HS,F,F,8,178,7/20/2019 17:09:46,
206,NA,T,NA,8,NA,7/20/2019 17:09:46,
207,NA,T,NA,8,NA,7/20/2019 17:09:46,
208,R,F,F,8,210,7/20/2019 17:09:46,
209,R,F,F,8,210,7/20/2019 17:09:46,
210,R,F,F,8,198,7/20/2019 17:09:46,
211,R,F,F,8,198,7/20/2019 17:09:46,
212,R,F,F,8,178,7/20/2019 17:09:46,
213,R,F,F,8,178,7/20/2019 17:09:46,
214,NA,T,NA,8,NA,7/20/2019 17:09:46,
215,NA,T,NA,8,NA,7/20/2019 17:09:46,
216,C,F,F,8,210,7/20/2019 17:09:46,
217,C,F,F,8,210,7/20/2019 17:09:46,
218,C,F,F,8,198,7/20/2019 17:09:46,
219,C,F,F,8,198,7/20/2019 17:09:46,
220,C,F,F,8,178,7/20/2019 17:09:46,
221,C,F,F,8,178,7/20/2019 17:09:46,
222,NA,T,NA,8,NA,7/20/2019 17:09:46,
223,NA,T,NA,8,NA,7/20/2019 17:09:46,
224,HS,F,F,8,210,7/20/2019 17:09:46,
225,HS,F,F,8,210,7/20/2019 17:09:46,
226,HS,F,F,8,198,7/20/2019 17:09:46,
227,HS,F,F,8,198,7/20/2019 17:09:46,
228,HS,F,F,8,178,7/20/2019 17:09:46,
229,NA,T,NA,8,NA,7/20/2019 17:09:46,
230,NA,T,NA,8,NA,7/20/2019 17:09:46,
231,HS,F,F,9,123,7/20/2019 17:09:46,
232,HS,F,F,9,123,7/20/2019 17:09:46,
233,HS,F,F,9,169,7/20/2019 17:09:46,
234,HS,F,F,9,169,7/20/2019 17:09:46,
235,HS,F,F,9,190,7/20/2019 17:09:46,
236,HS,F,F,9,190,7/20/2019 17:09:46,
237,NA,T,NA,9,NA,7/20/2019 17:09:46,
238,NA,T,NA,9,NA,7/20/2019 17:09:46,
239,R,F,F,9,123,7/20/2019 17:09:46,
240,R,F,F,9,123,7/20/2019 17:09:46,
241,R,F,F,9,169,7/20/2019 17:09:46,
242,R,F,F,9,169,7/20/2019 17:09:46,
243,R,F,F,9,190,7/20/2019 17:09:46,
244,R,F,F,9,190,7/20/2019 17:09:46,
245,NA,T,NA,9,NA,7/20/2019 17:09:46,
246,NA,T,NA,9,NA,7/20/2019 17:09:46,
247,C,F,F,9,123,7/20/2019 17:09:46,
248,C,F,F,9,123,7/20/2019 17:09:46,
249,C,F,F,9,169,7/20/2019 17:09:46,
250,C,F,F,9,169,7/20/2019 17:09:46,
251,C,F,F,9,190,7/20/2019 17:09:46,
252,C,F,F,9,190,7/20/2019 17:09:46,
253,NA,T,NA,9,NA,7/20/2019 17:09:46,
254,HS,F,F,9,123,7/20/2019 17:09:46,
255,HS,F,F,9,123,7/20/2019 17:09:46,
256,HS,F,F,9,169,7/20/2019 17:09:46,
257,HS,F,F,9,169,7/20/2019 17:09:46,
258,HS,F,F,9,190,7/20/2019 17:09:46,
259,HS,F,F,9,190,7/20/2019 17:09:46,
260,NA,T,NA,9,NA,7/20/2019 17:09:46,
261,NA,T,NA,9,NA,7/20/2019 17:09:46,
262,R,F,F,9,123,7/20/2019 17:09:46,
263,R,F,F,9,123,7/20/2019 17:09:46,
264,R,F,F,9,169,7/20/2019 17:09:46,
265,R,F,F,9,169,7/20/2019 17:09:46,
266,R,F,F,9,190,7/20/2019 17:09:46,
267,R,F,F,9,190,7/20/2019 17:09:46,
268,NA,T,NA,9,NA,7/20/2019 17:09:46,
269,NA,T,NA,9,NA,7/20/2019 17:09:46,
270,C,F,F,9,123,7/20/2019 17:09:46,
271,C,F,F,9,123,7/20/2019 17:09:46,
272,C,F,F,9,169,7/20/2019 17:09:46,
273,C,F,F,9,169,7/20/2019 17:09:46,
274,C,F,F,9,190,7/20/2019 17:09:46,
275,C,F,F,9,190,7/20/2019 17:09:46,
276,NA,T,NA,9,NA,7/20/2019 17:09:46,
277,HS,F,F,9,123,7/20/2019 17:09:46,
278,HS,F,F,9,123,7/20/2019 17:09:46,
279,HS,F,F,9,169,7/20/2019 17:09:46,
280,HS,F,F,9,169,7/20/2019 17:09:46,
281,HS,F,F,9,190,7/20/2019 17:09:46,
282,HS,F,F,9,190,7/20/2019 17:09:46,
283,NA,T,NA,9,NA,7/20/2019 17:09:46,
284,NA,T,NA,9,NA,7/20/2019 17:09:46,
285,R,F,F,9,123,7/20/2019 17:09:46,
286,R,F,F,9,123,7/20/2019 17:09:46,
287,R,F,F,9,169,7/20/2019 17:09:46,
288,NA,T,NA,9,NA,7/20/2019 17:09:46,
289,R,F,F,9,190,7/20/2019 17:09:46,
290,R,F,F,9,190,7/20/2019 17:09:46,
291,NA,T,NA,9,NA,7/20/2019 17:09:46,
292,NA,T,NA,9,NA,7/20/2019 17:09:46,
293,C,F,F,9,123,7/20/2019 17:09:46,
294,C,F,F,9,123,7/20/2019 17:09:46,
295,C,F,F,9,169,7/20/2019 17:09:46,
296,NA,T,NA,9,NA,7/20/2019 17:09:46,
297,C,F,F,9,190,7/20/2019 17:09:46,
298,C,F,F,9,190,7/20/2019 17:09:46,
299,NA,T,NA,9,NA,7/20/2019 17:09:46,
300,HS,F,F,9,123,7/20/2019 17:09:46,
301,HS,F,F,9,123,7/20/2019 17:09:46,
302,HS,F,F,9,169,7/20/2019 17:09:46,
303,NA,T,NA,9,NA,7/20/2019 17:09:46,
304,HS,F,F,9,190,7/20/2019 17:09:46,
305,HS,F,F,9,190,7/20/2019 17:09:46,
306,NA,NA,NA,9,NA,7/20/2019 17:09:46,
307,NA,NA,NA,9,NA,7/20/2019 17:09:46,
308,R,F,F,9,123,7/20/2019 17:09:46,
309,R,F,F,9,123,7/20/2019 17:09:46,
310,R,F,F,9,169,7/20/2019 17:09:46,
311,NA,T,NA,9,NA,7/20/2019 17:09:46,
312,R,F,F,9,190,7/20/2019 17:09:46,
313,R,F,F,9,190,7/20/2019 17:09:46,
314,NA,T,NA,9,NA,7/20/2019 17:09:46,
315,NA,T,NA,9,NA,7/20/2019 17:09:46,
316,C,F,F,9,123,7/20/2019 17:09:46,
317,C,F,F,9,123,7/20/2019 17:09:46,
318,C,F,F,9,169,7/20/2019 17:09:46,
319,NA,T,NA,9,NA,7/20/2019 17:09:46,
320,C,F,F,9,190,7/20/2019 17:09:46,
321,C,F,F,9,190,7/20/2019 17:09:46,
322,NA,T,NA,9,NA,7/20/2019 17:09:46,
323,HS,F,F,9,123,7/20/2019 17:09:46,
324,HS,F,F,9,123,7/20/2019 17:09:46,
325,HS,F,F,9,169,7/20/2019 17:09:46,
326,NA,T,NA,9,NA,7/20/2019 17:09:46,
327,HS,F,F,9,190,7/20/2019 17:09:46,
328,HS,F,F,9,190,7/20/2019 17:09:46,
329,NA,NA,NA,9,NA,7/20/2019 17:09:46,
330,NA,NA,NA,9,NA,7/20/2019 17:09:46,
331,R,F,F,9,123,7/20/2019 17:09:46,
332,R,F,F,9,123,7/20/2019 17:09:46,
333,R,F,F,9,169,7/20/2019 17:09:46,
334,NA,T,NA,9,NA,7/20/2019 17:09:46,
335,R,F,F,9,190,7/20/2019 17:09:46,
336,R,F,F,9,190,7/20/2019 17:09:46,
337,NA,T,NA,9,NA,7/20/2019 17:09:46,
338,NA,T,NA,9,NA,7/20/2019 17:09:46,
339,C,F,F,9,123,7/20/2019 17:09:46,
340,C,F,F,9,123,7/20/2019 17:09:46,
341,C,F,F,9,169,7/20/2019 17:09:46,
342,NA,T,NA,9,NA,7/20/2019 17:09:46,
343,C,F,F,9,190,7/20/2019 17:09:46,
344,C,F,F,9,190,7/20/2019 17:09:46,
345,NA,T,NA,9,NA,7/20/2019 17:09:46,
