Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
62,NA,T,NA,1,NA,7/20/2019 17:09:41,
63,R,F,F,1,128,7/20/2019 17:09:41,
64,R,F,F,1,128,7/20/2019 17:09:41,
65,R,F,F,1,199,7/20/2019 17:09:41,
66,R,F,F,1,199,7/20/2019 17:09:41,
67,R,F,F,1,206,7/20/2019 17:09:41,
68,R,F,F,1,206,7/20/2019 17:09:41,
69,R,F,F,1,206,7/20/2019 17:09:41,
70,C,F,F,1,128,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
71,C,F,F,1,128,7/20/2019 17:09:41,
72,C,F,F,1,199,7/20/2019 17:09:41,
73,C,F,F,1,199,7/20/2019 17:09:41,
74,C,F,F,1,206,7/20/2019 17:09:41,
75,C,F,F,1,206,7/20/2019 17:09:41,
76,C,F,F,1,206,7/20/2019 17:09:41,
77,NA,T,NA,1,NA,7/20/2019 17:09:41,
78,HS,F,F,1,128,7/20/2019 17:09:41,
79,HS,F,F,1,128,7/20/2019 17:09:41,
80,HS,F,F,1,199,7/20/2019 17:09:41,
81,HS,F,F,1,199,7/20/2019 17:09:41,
82,HS,F,F,1,206,7/20/2019 17:09:41,
83,HS,F,F,1,206,7/20/2019 17:09:41,
84,HS,F,F,1,206,7/20/2019 17:09:41,
85,NA,T,NA,1,NA,7/20/2019 17:09:41,
86,R,F,F,1,128,7/20/2019 17:09:41,
87,R,F,F,1,128,7/20/2019 17:09:41,
88,R,F,F,1,199,7/20/2019 17:09:41,
89,R,F,F,1,199,7/20/2019 17:09:41,
90,R,F,F,1,206,7/20/2019 17:09:41,
91,R,F,F,1,206,7/20/2019 17:09:41,
92,R,F,F,1,206,7/20/2019 17:09:41,
93,C,F,F,1,128,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
94,C,F,F,1,128,7/20/2019 17:09:41,
95,C,F,F,1,199,7/20/2019 17:09:41,
96,C,F,F,1,199,7/20/2019 17:09:41,
97,C,F,F,1,206,7/20/2019 17:09:41,
98,C,F,F,1,206,7/20/2019 17:09:41,
99,C,F,F,1,206,7/20/2019 17:09:41,
100,NA,T,NA,1,NA,7/20/2019 17:09:41,
101,HS,F,F,1,128,7/20/2019 17:09:41,
102,HS,F,F,1,128,7/20/2019 17:09:41,
103,HS,F,F,1,199,7/20/2019 17:09:41,
104,HS,F,F,1,199,7/20/2019 17:09:41,
105,HS,F,F,1,206,7/20/2019 17:09:41,
106,HS,F,F,1,206,7/20/2019 17:09:41,
107,HS,F,F,1,206,7/20/2019 17:09:41,
108,NA,T,NA,1,NA,7/20/2019 17:09:41,
109,R,F,F,1,128,7/20/2019 17:09:41,
110,R,F,F,1,128,7/20/2019 17:09:41,
111,R,F,F,1,199,7/20/2019 17:09:41,
112,R,F,F,1,199,7/20/2019 17:09:41,
113,R,F,F,1,206,7/20/2019 17:09:41,
114,R,F,F,1,206,7/20/2019 17:09:41,
115,R,F,F,1,206,7/20/2019 17:09:41,
116,R,F,F,2,205,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
117,R,F,F,2,205,7/20/2019 17:09:41,
118,R,F,F,2,188,7/20/2019 17:09:41,
119,R,F,F,2,188,7/20/2019 17:09:41,
120,R,F,F,2,137,7/20/2019 17:09:41,
121,R,F,F,2,137,7/20/2019 17:09:41,
122,NA,T,NA,2,NA,7/20/2019 17:09:41,
123,NA,T,NA,2,NA,7/20/2019 17:09:41,
124,C,F,F,2,205,7/20/2019 17:09:41,
125,C,F,F,2,205,7/20/2019 17:09:41,
126,C,F,F,2,188,7/20/2019 17:09:41,
127,C,F,F,2,188,7/20/2019 17:09:41,
128,C,F,F,2,137,7/20/2019 17:09:41,
129,C,F,F,2,137,7/20/2019 17:09:41,
130,C,T,NA,2,NA,7/20/2019 17:09:41,
131,NA,T,NA,2,NA,7/20/2019 17:09:41,
132,HS,F,F,2,205,7/20/2019 17:09:41,
133,HS,F,F,2,205,7/20/2019 17:09:41,
134,HS,F,F,2,188,7/20/2019 17:09:41,
135,HS,F,F,2,188,7/20/2019 17:09:41,
136,HS,F,F,2,137,7/20/2019 17:09:41,
137,HS,F,F,2,137,7/20/2019 17:09:41,
138,NA,T,NA,2,NA,7/20/2019 17:09:41,
139,R,F,F,2,205,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
140,R,F,F,2,205,7/20/2019 17:09:41,
141,R,F,F,2,188,7/20/2019 17:09:41,
142,R,F,F,2,188,7/20/2019 17:09:41,
143,R,F,F,2,137,7/20/2019 17:09:41,
144,R,F,F,2,137,7/20/2019 17:09:41,
145,NA,T,NA,2,NA,7/20/2019 17:09:41,
146,NA,T,NA,2,NA,7/20/2019 17:09:41,
147,C,F,F,2,205,7/20/2019 17:09:41,
148,C,F,F,2,205,7/20/2019 17:09:41,
149,C,F,F,2,188,7/20/2019 17:09:41,
150,C,F,F,2,188,7/20/2019 17:09:41,
151,C,F,F,2,137,7/20/2019 17:09:41,
152,C,F,F,2,137,7/20/2019 17:09:41,
153,NA,T,NA,2,NA,7/20/2019 17:09:41,
154,NA,T,NA,2,NA,7/20/2019 17:09:41,
155,HS,F,F,2,205,7/20/2019 17:09:41,
156,HS,F,F,2,205,7/20/2019 17:09:41,
157,HS,F,F,2,188,7/20/2019 17:09:41,
158,HS,F,F,2,188,7/20/2019 17:09:41,
159,HS,F,F,2,137,7/20/2019 17:09:41,
160,HS,F,F,2,137,7/20/2019 17:09:41,
161,NA,T,NA,2,NA,7/20/2019 17:09:41,
162,R,F,F,2,205,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
163,R,F,F,2,205,7/20/2019 17:09:41,
164,R,F,F,2,188,7/20/2019 17:09:41,
165,R,F,F,2,188,7/20/2019 17:09:41,
166,R,F,F,2,137,7/20/2019 17:09:41,
167,R,F,F,2,137,7/20/2019 17:09:41,
168,NA,T,NA,2,NA,7/20/2019 17:09:41,
169,NA,T,NA,2,NA,7/20/2019 17:09:41,
170,C,F,F,2,205,7/20/2019 17:09:41,
171,C,F,F,2,205,7/20/2019 17:09:41,
172,C,F,F,2,188,7/20/2019 17:09:41,
173,C,F,F,2,188,7/20/2019 17:09:41,
174,C,F,F,2,137,7/20/2019 17:09:41,
175,C,F,F,2,137,7/20/2019 17:09:41,
176,NA,T,NA,2,NA,7/20/2019 17:09:41,
177,NA,T,NA,2,NA,7/20/2019 17:09:41,
178,HS,F,F,2,205,7/20/2019 17:09:41,
179,HS,F,F,2,205,7/20/2019 17:09:41,
180,HS,F,F,2,188,7/20/2019 17:09:41,
181,HS,F,F,2,188,7/20/2019 17:09:41,
182,HS,F,F,2,137,7/20/2019 17:09:41,
183,HS,F,F,2,137,7/20/2019 17:09:41,
184,NA,T,NA,2,NA,7/20/2019 17:09:41,
185,R,F,F,2,205,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
186,R,F,F,2,205,7/20/2019 17:09:41,
187,R,F,F,2,188,7/20/2019 17:09:41,
188,R,F,F,2,188,7/20/2019 17:09:41,
189,R,F,F,2,137,7/20/2019 17:09:41,
190,R,F,F,2,137,7/20/2019 17:09:41,
191,NA,T,NA,2,NA,7/20/2019 17:09:41,
192,NA,T,NA,2,NA,7/20/2019 17:09:41,
193,C,F,F,2,205,7/20/2019 17:09:41,
194,C,F,F,2,205,7/20/2019 17:09:41,
195,C,F,F,2,188,7/20/2019 17:09:41,
196,C,F,F,2,188,7/20/2019 17:09:41,
197,C,F,F,2,137,7/20/2019 17:09:41,
198,C,F,F,2,137,7/20/2019 17:09:41,
199,NA,T,NA,2,NA,7/20/2019 17:09:41,
200,NA,T,NA,2,NA,7/20/2019 17:09:41,
201,HS,F,F,2,205,7/20/2019 17:09:41,
202,HS,F,F,2,205,7/20/2019 17:09:41,
203,HS,F,F,2,188,7/20/2019 17:09:41,
204,HS,F,F,2,188,7/20/2019 17:09:41,
205,HS,F,F,2,137,7/20/2019 17:09:41,
206,HS,F,F,2,137,7/20/2019 17:09:41,
207,NA,T,NA,2,NA,7/20/2019 17:09:41,
208,R,F,F,2,205,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
209,R,F,F,2,205,7/20/2019 17:09:41,
210,R,F,F,2,188,7/20/2019 17:09:41,
211,R,F,F,2,188,7/20/2019 17:09:41,
212,R,F,F,2,137,7/20/2019 17:09:41,
213,R,F,F,2,137,7/20/2019 17:09:41,
214,NA,T,NA,2,NA,7/20/2019 17:09:41,
215,NA,T,NA,2,NA,7/20/2019 17:09:41,
216,C,F,F,2,205,7/20/2019 17:09:41,
217,C,F,F,2,205,7/20/2019 17:09:41,
218,C,F,F,2,188,7/20/2019 17:09:41,
219,C,F,F,2,188,7/20/2019 17:09:41,
220,C,F,F,2,137,7/20/2019 17:09:41,
221,C,F,F,2,137,7/20/2019 17:09:41,
222,NA,T,NA,2,NA,7/20/2019 17:09:41,
223,NA,T,NA,2,NA,7/20/2019 17:09:41,
224,HS,F,F,2,205,7/20/2019 17:09:41,
225,HS,F,F,2,205,7/20/2019 17:09:41,
226,HS,F,F,2,188,7/20/2019 17:09:41,
227,HS,F,F,2,188,7/20/2019 17:09:41,
228,HS,F,F,2,137,7/20/2019 17:09:41,
229,HS,F,F,2,137,7/20/2019 17:09:41,
230,NA,T,NA,2,NA,7/20/2019 17:09:41,
231,HS,F,F,3,138,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
232,HS,F,F,3,138,7/20/2019 17:09:41,
233,HS,F,F,3,165,7/20/2019 17:09:41,
234,HS,F,F,3,165,7/20/2019 17:09:41,
235,HS,F,F,3,191,7/20/2019 17:09:41,
236,HS,F,F,3,191,7/20/2019 17:09:41,
237,NA,T,NA,3,NA,7/20/2019 17:09:41,
238,NA,T,NA,3,NA,7/20/2019 17:09:41,
239,R,F,F,3,138,7/20/2019 17:09:41,
240,R,F,F,3,138,7/20/2019 17:09:41,
241,R,F,F,3,165,7/20/2019 17:09:41,
242,R,F,F,3,165,7/20/2019 17:09:41,
243,R,F,F,3,191,7/20/2019 17:09:41,
244,R,F,F,3,191,7/20/2019 17:09:41,
245,NA,T,NA,3,NA,7/20/2019 17:09:41,
246,NA,T,NA,3,NA,7/20/2019 17:09:41,
247,C,F,F,3,138,7/20/2019 17:09:41,
248,C,F,F,3,138,7/20/2019 17:09:41,
249,C,F,F,3,165,7/20/2019 17:09:41,
250,C,F,F,3,165,7/20/2019 17:09:41,
251,C,F,F,3,191,7/20/2019 17:09:41,
252,C,F,F,3,191,7/20/2019 17:09:41,
253,NA,T,NA,3,NA,7/20/2019 17:09:41,
254,HS,F,F,3,138,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
255,HS,F,F,3,138,7/20/2019 17:09:41,
256,HS,F,F,3,165,7/20/2019 17:09:41,
257,HS,F,F,3,165,7/20/2019 17:09:41,
258,HS,F,F,3,191,7/20/2019 17:09:41,
259,HS,F,F,3,191,7/20/2019 17:09:41,
260,NA,T,NA,3,NA,7/20/2019 17:09:41,
261,NA,T,NA,3,NA,7/20/2019 17:09:41,
262,R,F,F,3,138,7/20/2019 17:09:41,
263,R,F,F,3,138,7/20/2019 17:09:41,
264,R,F,F,3,165,7/20/2019 17:09:41,
265,R,F,F,3,165,7/20/2019 17:09:41,
266,R,F,F,3,191,7/20/2019 17:09:41,
267,R,F,F,3,191,7/20/2019 17:09:41,
268,NA,T,NA,3,NA,7/20/2019 17:09:41,
269,NA,T,NA,3,NA,7/20/2019 17:09:41,
270,C,F,F,3,138,7/20/2019 17:09:41,
271,C,F,F,3,138,7/20/2019 17:09:41,
272,C,F,F,3,165,7/20/2019 17:09:41,
273,C,F,F,3,165,7/20/2019 17:09:41,
274,C,F,F,3,191,7/20/2019 17:09:41,
275,C,F,F,3,191,7/20/2019 17:09:41,
276,NA,T,NA,3,NA,7/20/2019 17:09:41,
277,HS,F,F,3,138,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
278,HS,F,F,3,138,7/20/2019 17:09:41,
279,HS,F,F,3,165,7/20/2019 17:09:41,
280,HS,F,F,3,165,7/20/2019 17:09:41,
281,HS,F,F,3,191,7/20/2019 17:09:41,
282,HS,F,F,3,191,7/20/2019 17:09:41,
283,NA,T,NA,3,NA,7/20/2019 17:09:41,
284,NA,T,NA,3,NA,7/20/2019 17:09:41,
285,R,F,F,3,138,7/20/2019 17:09:41,
286,R,F,F,3,138,7/20/2019 17:09:41,
287,R,F,F,3,165,7/20/2019 17:09:41,
288,R,F,F,3,165,7/20/2019 17:09:41,
289,R,F,F,3,191,7/20/2019 17:09:41,
290,R,F,F,3,191,7/20/2019 17:09:41,
291,NA,T,NA,3,NA,7/20/2019 17:09:41,
292,NA,T,NA,3,NA,7/20/2019 17:09:41,
293,C,F,F,3,138,7/20/2019 17:09:41,
294,C,F,F,3,138,7/20/2019 17:09:41,
295,C,F,F,3,165,7/20/2019 17:09:41,
296,C,F,F,3,165,7/20/2019 17:09:41,
297,C,F,F,3,191,7/20/2019 17:09:41,
298,C,F,F,3,191,7/20/2019 17:09:41,
299,NA,T,NA,3,NA,7/20/2019 17:09:41,
300,HS,F,F,3,138,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
301,HS,F,F,3,138,7/20/2019 17:09:41,
302,HS,F,F,3,165,7/20/2019 17:09:41,
303,HS,F,F,3,165,7/20/2019 17:09:41,
304,HS,F,F,3,191,7/20/2019 17:09:41,
305,HS,F,F,3,191,7/20/2019 17:09:41,
306,NA,T,NA,3,NA,7/20/2019 17:09:41,
307,NA,T,NA,3,NA,7/20/2019 17:09:41,
308,R,F,F,3,138,7/20/2019 17:09:41,
309,R,F,F,3,138,7/20/2019 17:09:41,
310,R,F,F,3,165,7/20/2019 17:09:41,
311,R,F,F,3,165,7/20/2019 17:09:41,
312,R,F,F,3,191,7/20/2019 17:09:41,
313,R,F,F,3,191,7/20/2019 17:09:41,
314,NA,T,NA,3,NA,7/20/2019 17:09:41,
315,NA,T,NA,3,NA,7/20/2019 17:09:41,
316,C,F,F,3,138,7/20/2019 17:09:41,
317,C,F,F,3,138,7/20/2019 17:09:41,
318,C,F,F,3,165,7/20/2019 17:09:41,
319,C,F,F,3,165,7/20/2019 17:09:41,
320,C,F,F,3,191,7/20/2019 17:09:41,
321,C,F,F,3,191,7/20/2019 17:09:41,
322,NA,T,NA,3,NA,7/20/2019 17:09:41,
323,HS,F,F,3,138,7/20/2019 17:09:41,Close to edge. Possibly bad qual.
324,HS,F,F,3,138,7/20/2019 17:09:41,
325,HS,F,F,3,165,7/20/2019 17:09:41,
326,HS,F,F,3,165,7/20/2019 17:09:41,
327,HS,F,F,3,191,7/20/2019 17:09:41,
328,HS,F,F,3,191,7/20/2019 17:09:41,
329,NA,T,NA,3,NA,7/20/2019 17:09:41,
330,NA,T,NA,3,NA,7/20/2019 17:09:41,
331,R,F,F,3,138,7/20/2019 17:09:41,
332,R,F,F,3,138,7/20/2019 17:09:41,
333,R,F,F,3,165,7/20/2019 17:09:41,
334,R,F,F,3,165,7/20/2019 17:09:41,
335,R,F,F,3,191,7/20/2019 17:09:41,
336,R,F,F,3,191,7/20/2019 17:09:41,
337,NA,T,NA,3,NA,7/20/2019 17:09:41,
338,NA,T,NA,3,NA,7/20/2019 17:09:41,
339,C,F,F,3,138,7/20/2019 17:09:41,
340,C,F,F,3,138,7/20/2019 17:09:41,
341,C,F,F,3,165,7/20/2019 17:09:41,
342,C,F,F,3,165,7/20/2019 17:09:41,
343,C,F,F,3,191,7/20/2019 17:09:41,
344,C,F,F,3,191,7/20/2019 17:09:41,
345,NA,T,NA,3,NA,7/20/2019 17:09:41,
