Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
135,HS,F,F,5,159,7/20/2019 17:09:43,
136,HS,F,F,5,151,7/20/2019 17:09:43,
137,HS,F,F,5,151,7/20/2019 17:09:43,
138,NA,T,NA,5,NA,7/20/2019 17:09:43,
139,R,F,F,5,158,7/20/2019 17:09:43,
140,R,F,F,5,158,7/20/2019 17:09:43,
141,R,F,F,5,159,7/20/2019 17:09:43,
142,R,F,F,5,159,7/20/2019 17:09:43,
143,R,F,F,5,151,7/20/2019 17:09:43,
144,R,F,F,5,151,7/20/2019 17:09:43,
145,NA,T,NA,5,NA,7/20/2019 17:09:43,
146,NA,T,NA,5,NA,7/20/2019 17:09:43,
147,C,F,F,5,158,7/20/2019 17:09:43,
148,C,F,F,5,158,7/20/2019 17:09:43,
149,C,F,F,5,159,7/20/2019 17:09:43,
150,C,F,F,5,159,7/20/2019 17:09:43,
151,C,F,F,5,151,7/20/2019 17:09:43,
152,C,F,F,5,151,7/20/2019 17:09:43,
153,NA,T,NA,5,NA,7/20/2019 17:09:43,
154,NA,T,NA,5,NA,7/20/2019 17:09:43,
155,HS,F,F,5,158,7/20/2019 17:09:43,
156,HS,F,F,5,158,7/20/2019 17:09:43,
157,HS,F,F,5,159,7/20/2019 17:09:43,
158,HS,F,F,5,159,7/20/2019 17:09:43,
159,HS,F,F,5,151,7/20/2019 17:09:43,
160,HS,F,F,5,151,7/20/2019 17:09:43,
161,NA,T,NA,5,NA,7/20/2019 17:09:43,
162,R,F,F,5,158,7/20/2019 17:09:43,
163,R,F,F,5,158,7/20/2019 17:09:43,
164,R,F,F,5,159,7/20/2019 17:09:43,
165,R,F,F,5,159,7/20/2019 17:09:43,
166,R,F,F,5,151,7/20/2019 17:09:43,
167,R,F,F,5,151,7/20/2019 17:09:43,
168,NA,T,NA,5,NA,7/20/2019 17:09:43,
169,NA,T,NA,5,NA,7/20/2019 17:09:43,
170,C,F,F,5,158,7/20/2019 17:09:43,
171,C,F,F,5,158,7/20/2019 17:09:43,
172,C,F,F,5,159,7/20/2019 17:09:43,
173,C,F,F,5,159,7/20/2019 17:09:43,
174,C,F,F,5,151,7/20/2019 17:09:43,
175,C,F,F,5,151,7/20/2019 17:09:43,
176,NA,T,NA,5,NA,7/20/2019 17:09:43,
177,NA,T,NA,5,NA,7/20/2019 17:09:43,
178,HS,F,F,5,158,7/20/2019 17:09:43,
179,HS,F,F,5,158,7/20/2019 17:09:43,
180,HS,F,F,5,159,7/20/2019 17:09:43,
181,HS,F,F,5,159,7/20/2019 17:09:43,
182,HS,F,F,5,151,7/20/2019 17:09:43,
183,HS,F,F,5,151,7/20/2019 17:09:43,
184,NA,T,NA,5,NA,7/20/2019 17:09:43,
185,R,F,F,5,158,7/20/2019 17:09:43,
186,R,F,F,5,158,7/20/2019 17:09:43,
187,R,F,F,5,159,7/20/2019 17:09:43,
188,R,F,F,5,159,7/20/2019 17:09:43,
189,R,F,F,5,151,7/20/2019 17:09:43,
190,R,F,F,5,151,7/20/2019 17:09:43,
191,NA,T,NA,5,NA,7/20/2019 17:09:43,
192,NA,T,NA,5,NA,7/20/2019 17:09:43,
193,C,F,F,5,158,7/20/2019 17:09:43,
194,C,F,F,5,158,7/20/2019 17:09:43,
195,C,F,F,5,159,7/20/2019 17:09:43,
196,C,F,F,5,159,7/20/2019 17:09:43,
197,C,F,F,5,151,7/20/2019 17:09:43,
198,C,F,F,5,151,7/20/2019 17:09:43,
199,NA,T,NA,5,NA,7/20/2019 17:09:43,
200,NA,T,NA,5,NA,7/20/2019 17:09:43,
201,HS,F,F,5,158,7/20/2019 17:09:43,
202,HS,F,F,5,158,7/20/2019 17:09:43,
203,HS,F,F,5,159,7/20/2019 17:09:43,
204,HS,F,F,5,159,7/20/2019 17:09:43,
205,HS,F,F,5,151,7/20/2019 17:09:43,
206,HS,F,F,5,151,7/20/2019 17:09:43,
207,NA,T,NA,5,NA,7/20/2019 17:09:43,
208,R,F,F,5,158,7/20/2019 17:09:43,
209,R,F,F,5,158,7/20/2019 17:09:43,
210,R,F,F,5,159,7/20/2019 17:09:43,
211,R,T,F,5,159,7/20/2019 17:09:43,2 Flies
212,R,F,F,5,151,7/20/2019 17:09:43,
213,R,F,F,5,151,7/20/2019 17:09:43,
214,NA,T,NA,5,NA,7/20/2019 17:09:43,
215,NA,T,NA,5,NA,7/20/2019 17:09:43,
216,C,F,F,5,158,7/20/2019 17:09:43,
217,C,F,F,5,158,7/20/2019 17:09:43,
218,C,F,F,5,159,7/20/2019 17:09:43,
219,C,F,F,5,159,7/20/2019 17:09:43,
220,C,F,F,5,151,7/20/2019 17:09:43,
221,C,F,F,5,151,7/20/2019 17:09:43,
222,NA,T,NA,5,NA,7/20/2019 17:09:43,
223,NA,T,NA,5,NA,7/20/2019 17:09:43,
224,HS,F,F,5,158,7/20/2019 17:09:43,
225,HS,F,F,5,158,7/20/2019 17:09:43,
226,HS,F,F,5,159,7/20/2019 17:09:43,
227,HS,F,F,5,159,7/20/2019 17:09:43,
228,HS,F,F,5,151,7/20/2019 17:09:43,
229,HS,F,F,5,151,7/20/2019 17:09:43,
230,NA,T,NA,5,NA,7/20/2019 17:09:43,
231,HS,F,F,6,148,7/20/2019 17:09:43,
232,HS,F,F,6,148,7/20/2019 17:09:43,
233,HS,F,F,6,212,7/20/2019 17:09:43,
234,HS,F,F,6,212,7/20/2019 17:09:43,
235,HS,F,F,6,195,7/20/2019 17:09:43,
236,HS,F,F,6,195,7/20/2019 17:09:43,
237,NA,T,NA,6,NA,7/20/2019 17:09:43,
238,NA,T,NA,6,NA,7/20/2019 17:09:43,
239,R,F,F,6,148,7/20/2019 17:09:43,
240,R,F,F,6,148,7/20/2019 17:09:43,
241,R,F,F,6,212,7/20/2019 17:09:43,
242,R,F,F,6,212,7/20/2019 17:09:43,
243,R,F,F,6,195,7/20/2019 17:09:43,
244,R,F,F,6,195,7/20/2019 17:09:43,
245,NA,T,NA,6,NA,7/20/2019 17:09:43,
246,NA,T,NA,6,NA,7/20/2019 17:09:43,
247,C,F,F,6,148,7/20/2019 17:09:43,
248,C,F,F,6,148,7/20/2019 17:09:43,
249,C,F,F,6,212,7/20/2019 17:09:43,
250,C,F,F,6,212,7/20/2019 17:09:43,
251,C,F,F,6,195,7/20/2019 17:09:43,
252,C,F,F,6,195,7/20/2019 17:09:43,
253,NA,T,NA,6,NA,7/20/2019 17:09:43,
254,HS,F,F,6,148,7/20/2019 17:09:43,
255,HS,F,F,6,148,7/20/2019 17:09:43,
256,HS,F,F,6,212,7/20/2019 17:09:43,
257,HS,F,F,6,212,7/20/2019 17:09:43,
258,HS,F,F,6,195,7/20/2019 17:09:43,
259,HS,F,F,6,195,7/20/2019 17:09:43,
260,NA,T,NA,6,NA,7/20/2019 17:09:43,
261,NA,T,NA,6,NA,7/20/2019 17:09:43,
262,R,F,F,6,148,7/20/2019 17:09:43,
263,R,F,F,6,148,7/20/2019 17:09:43,
264,R,F,F,6,212,7/20/2019 17:09:43,
265,R,F,F,6,212,7/20/2019 17:09:43,
266,R,F,F,6,195,7/20/2019 17:09:43,
267,R,F,F,6,195,7/20/2019 17:09:43,
268,NA,T,NA,6,NA,7/20/2019 17:09:43,
269,NA,T,NA,6,NA,7/20/2019 17:09:43,
270,C,F,F,6,148,7/20/2019 17:09:43,
271,C,F,F,6,148,7/20/2019 17:09:43,
272,C,F,F,6,212,7/20/2019 17:09:43,
273,C,F,F,6,212,7/20/2019 17:09:43,
274,C,F,F,6,195,7/20/2019 17:09:43,
275,C,F,F,6,195,7/20/2019 17:09:43,
276,NA,T,NA,6,NA,7/20/2019 17:09:43,
277,HS,F,F,6,148,7/20/2019 17:09:43,
278,HS,F,F,6,148,7/20/2019 17:09:43,
279,HS,F,F,6,212,7/20/2019 17:09:43,
280,HS,F,F,6,212,7/20/2019 17:09:43,
281,HS,F,F,6,195,7/20/2019 17:09:43,
282,HS,F,F,6,195,7/20/2019 17:09:43,
283,NA,T,NA,6,NA,7/20/2019 17:09:43,
284,NA,T,NA,6,NA,7/20/2019 17:09:43,
285,R,F,F,6,148,7/20/2019 17:09:43,
286,R,F,F,6,148,7/20/2019 17:09:43,
287,R,F,F,6,212,7/20/2019 17:09:43,
288,R,F,F,6,212,7/20/2019 17:09:43,
289,R,F,F,6,195,7/20/2019 17:09:43,
290,R,F,F,6,195,7/20/2019 17:09:43,
291,NA,T,NA,6,NA,7/20/2019 17:09:43,
292,NA,T,NA,6,NA,7/20/2019 17:09:43,
293,C,F,F,6,148,7/20/2019 17:09:43,
294,C,F,F,6,148,7/20/2019 17:09:43,
295,C,F,F,6,212,7/20/2019 17:09:43,
296,C,F,F,6,212,7/20/2019 17:09:43,
297,C,F,F,6,195,7/20/2019 17:09:43,
298,C,F,F,6,195,7/20/2019 17:09:43,
299,NA,T,NA,6,NA,7/20/2019 17:09:43,
300,HS,F,F,6,148,7/20/2019 17:09:43,
301,HS,F,F,6,148,7/20/2019 17:09:43,
302,HS,F,F,6,212,7/20/2019 17:09:43,
303,HS,F,F,6,212,7/20/2019 17:09:43,
304,HS,F,F,6,195,7/20/2019 17:09:43,
305,HS,F,F,6,195,7/20/2019 17:09:43,
306,NA,T,NA,6,NA,7/20/2019 17:09:43,
307,NA,T,NA,6,NA,7/20/2019 17:09:43,
308,R,F,F,6,148,7/20/2019 17:09:43,
309,R,F,F,6,148,7/20/2019 17:09:43,
310,R,F,F,6,212,7/20/2019 17:09:43,
311,R,F,F,6,212,7/20/2019 17:09:43,
312,R,F,F,6,195,7/20/2019 17:09:43,
313,R,F,F,6,195,7/20/2019 17:09:43,
314,NA,T,NA,6,NA,7/20/2019 17:09:43,
315,NA,T,NA,6,NA,7/20/2019 17:09:43,
316,C,F,F,6,148,7/20/2019 17:09:43,
317,C,F,F,6,148,7/20/2019 17:09:43,
318,C,F,F,6,212,7/20/2019 17:09:43,
319,C,F,F,6,212,7/20/2019 17:09:43,
320,C,F,F,6,195,7/20/2019 17:09:43,
321,C,F,F,6,195,7/20/2019 17:09:43,
322,NA,T,NA,6,NA,7/20/2019 17:09:43,
323,HS,F,F,6,148,7/20/2019 17:09:43,
324,HS,F,F,6,148,7/20/2019 17:09:43,
325,HS,F,F,6,212,7/20/2019 17:09:43,
326,HS,F,F,6,212,7/20/2019 17:09:43,
327,HS,F,F,6,195,7/20/2019 17:09:43,
328,NA,T,NA,6,NA,7/20/2019 17:09:43,
329,NA,T,NA,6,NA,7/20/2019 17:09:43,
330,NA,T,NA,6,NA,7/20/2019 17:09:43,
331,R,F,F,6,148,7/20/2019 17:09:43,
332,R,F,F,6,148,7/20/2019 17:09:43,
333,R,F,F,6,212,7/20/2019 17:09:43,
334,R,T,NA,6,NA,7/20/2019 17:09:43,
335,R,F,F,6,195,7/20/2019 17:09:43,
336,R,F,F,6,195,7/20/2019 17:09:43,
337,NA,T,NA,6,NA,7/20/2019 17:09:43,
338,NA,T,NA,6,NA,7/20/2019 17:09:43,
339,C,F,F,6,148,7/20/2019 17:09:43,
340,C,F,F,6,148,7/20/2019 17:09:43,
341,C,F,F,6,212,7/20/2019 17:09:43,
342,C,F,F,6,212,7/20/2019 17:09:43,
343,C,F,F,6,195,7/20/2019 17:09:43,
344,C,F,F,6,195,7/20/2019 17:09:43,
345,NA,T,NA,6,NA,7/20/2019 17:09:43,
