Well_orderAsTracked,Treatment,Empty,Male,Plate,Family,StartTime,Notes
98,C,F,F,4,86,7/17/2019  18:21:27,
99,NA,T,NA,4,NA,7/17/2019  18:21:27,
100,NA,T,NA,4,NA,7/17/2019  18:21:27,
101,HS,F,F,4,88,7/17/2019  18:21:27,
102,HS,F,F,4,88,7/17/2019  18:21:27,
103,HS,F,F,4,87,7/17/2019  18:21:27,
104,NA,T,NA,4,NA,7/17/2019  18:21:27,
105,HS,F,F,4,86,7/17/2019  18:21:27,
106,HS,F,F,4,86,7/17/2019  18:21:27,
107,NA,T,NA,4,NA,7/17/2019  18:21:27,
108,NA,T,NA,4,NA,7/17/2019  18:21:27,
109,R,F,F,4,88,7/17/2019  18:21:27,
110,R,F,F,4,88,7/17/2019  18:21:27,
111,R,F,F,4,87,7/17/2019  18:21:27,
112,NA,T,NA,4,NA,7/17/2019  18:21:27,
113,R,F,F,4,86,7/17/2019  18:21:27,
114,NA,F,F,4,86,7/17/2019  18:21:27,
115,NA,T,NA,4,NA,7/17/2019  18:21:27,
116,R,F,F,5,85,7/17/2019  18:21:27,
117,R,F,F,5,85,7/17/2019  18:21:27,
118,R,F,F,5,81,7/17/2019  18:21:27,
119,R,F,F,5,81,7/17/2019  18:21:27,
120,R,F,F,5,92,7/17/2019  18:21:27,
121,R,F,F,5,92,7/17/2019  18:21:27,
122,NA,T,NA,5,NA,7/17/2019  18:21:27,
123,NA,T,NA,5,NA,7/17/2019  18:21:27,
124,C,F,F,5,85,7/17/2019  18:21:27,
125,C,F,F,5,85,7/17/2019  18:21:27,
126,C,F,F,5,81,7/17/2019  18:21:27,
127,C,F,F,5,81,7/17/2019  18:21:27,
128,C,F,F,5,92,7/17/2019  18:21:27,
129,C,F,F,5,92,7/17/2019  18:21:27,
130,NA,T,NA,5,NA,7/17/2019  18:21:27,
131,NA,T,NA,5,NA,7/17/2019  18:21:27,
132,HS,F,F,5,85,7/17/2019  18:21:27,
133,HS,F,F,5,85,7/17/2019  18:21:27,
134,HS,F,F,5,81,7/17/2019  18:21:27,
135,HS,F,F,5,81,7/17/2019  18:21:27,
136,HS,F,F,5,92,7/17/2019  18:21:27,
137,HS,F,F,5,92,7/17/2019  18:21:27,
138,NA,T,NA,5,NA,7/17/2019  18:21:27,
139,R,F,F,5,85,7/17/2019  18:21:27,
140,R,F,F,5,85,7/17/2019  18:21:27,
141,R,F,F,5,81,7/17/2019  18:21:27,
142,R,F,F,5,81,7/17/2019  18:21:27,
143,R,F,F,5,92,7/17/2019  18:21:27,
144,R,F,F,5,92,7/17/2019  18:21:27,
145,NA,T,NA,5,NA,7/17/2019  18:21:27,
146,NA,T,NA,5,NA,7/17/2019  18:21:27,
147,C,F,F,5,85,7/17/2019  18:21:27,
148,C,F,F,5,85,7/17/2019  18:21:27,
149,C,F,F,5,81,7/17/2019  18:21:27,
150,C,F,F,5,81,7/17/2019  18:21:27,
151,C,F,F,5,92,7/17/2019  18:21:27,
152,C,F,F,5,92,7/17/2019  18:21:27,
153,NA,T,NA,5,NA,7/17/2019  18:21:27,
154,NA,T,NA,5,NA,7/17/2019  18:21:27,
155,HS,F,F,5,85,7/17/2019  18:21:27,
156,HS,F,F,5,85,7/17/2019  18:21:27,
157,HS,F,F,5,81,7/17/2019  18:21:27,
158,HS,F,F,5,81,7/17/2019  18:21:27,
159,HS,F,F,5,92,7/17/2019  18:21:27,
160,HS,F,F,5,92,7/17/2019  18:21:27,
161,NA,T,NA,5,NA,7/17/2019  18:21:27,
162,R,F,F,5,85,7/17/2019  18:21:27,
163,R,F,F,5,85,7/17/2019  18:21:27,
164,R,F,F,5,81,7/17/2019  18:21:27,
165,R,F,F,5,81,7/17/2019  18:21:27,
166,R,F,F,5,92,7/17/2019  18:21:27,
167,R,F,F,5,92,7/17/2019  18:21:27,
168,NA,T,NA,5,NA,7/17/2019  18:21:27,
169,NA,T,NA,5,NA,7/17/2019  18:21:27,
170,C,F,F,5,85,7/17/2019  18:21:27,
171,C,F,F,5,85,7/17/2019  18:21:27,
172,C,F,F,5,81,7/17/2019  18:21:27,
173,C,F,F,5,81,7/17/2019  18:21:27,
174,C,F,F,5,92,7/17/2019  18:21:27,
175,C,F,F,5,92,7/17/2019  18:21:27,
176,NA,T,NA,5,NA,7/17/2019  18:21:27,
177,NA,T,NA,5,NA,7/17/2019  18:21:27,
178,HS,F,F,5,85,7/17/2019  18:21:27,
179,NA,T,NA,5,NA,7/17/2019  18:21:27,
180,HS,F,F,5,81,7/17/2019  18:21:27,
181,HS,F,F,5,81,7/17/2019  18:21:27,
182,HS,F,F,5,92,7/17/2019  18:21:27,
183,HS,F,F,5,92,7/17/2019  18:21:27,
184,NA,T,NA,5,NA,7/17/2019  18:21:27,
185,R,F,F,5,85,7/17/2019  18:21:27,
186,NA,T,NA,5,NA,7/17/2019  18:21:27,
187,R,F,F,5,81,7/17/2019  18:21:27,
188,R,F,F,5,81,7/17/2019  18:21:27,
189,R,F,F,5,92,7/17/2019  18:21:27,
190,R,F,F,5,92,7/17/2019  18:21:27,
191,NA,T,NA,5,NA,7/17/2019  18:21:27,
192,NA,T,NA,5,NA,7/17/2019  18:21:27,
193,C,F,F,5,85,7/17/2019  18:21:27,
194,NA,T,NA,5,NA,7/17/2019  18:21:27,
195,C,F,F,5,81,7/17/2019  18:21:27,
196,C,F,F,5,81,7/17/2019  18:21:27,
197,C,F,F,5,92,7/17/2019  18:21:27,
198,C,F,F,5,92,7/17/2019  18:21:27,
199,NA,T,NA,5,NA,7/17/2019  18:21:27,
200,NA,T,NA,5,NA,7/17/2019  18:21:27,
201,HS,F,F,5,85,7/17/2019  18:21:27,
202,NA,T,NA,5,NA,7/17/2019  18:21:27,
203,HS,F,F,5,81,7/17/2019  18:21:27,
204,HS,F,F,5,81,7/17/2019  18:21:27,
205,HS,F,F,5,92,7/17/2019  18:21:27,
206,HS,F,F,5,92,7/17/2019  18:21:27,
207,NA,T,NA,5,NA,7/17/2019  18:21:27,
208,R,F,F,5,85,7/17/2019  18:21:27,
209,R,T,F,5,NA,7/17/2019  18:21:27,
210,R,F,F,5,81,7/17/2019  18:21:27,
211,R,F,F,5,81,7/17/2019  18:21:27,
212,R,F,F,5,92,7/17/2019  18:21:27,
213,R,F,F,5,92,7/17/2019  18:21:27,
214,NA,T,NA,5,NA,7/17/2019  18:21:27,
215,NA,T,NA,5,NA,7/17/2019  18:21:27,
216,C,F,F,5,85,7/17/2019  18:21:27,
217,NA,T,NA,5,NA,7/17/2019  18:21:27,
218,C,F,F,5,81,7/17/2019  18:21:27,
219,C,F,F,5,81,7/17/2019  18:21:27,
220,C,F,F,5,92,7/17/2019  18:21:27,
221,C,F,F,5,92,7/17/2019  18:21:27,
222,NA,T,NA,5,NA,7/17/2019  18:21:27,
223,NA,T,NA,5,NA,7/17/2019  18:21:27,
224,HS,F,F,5,85,7/17/2019  18:21:27,
225,HS,T,F,5,NA,7/17/2019  18:21:27,
226,HS,F,F,5,81,7/17/2019  18:21:27,
227,HS,F,F,5,81,7/17/2019  18:21:27,
228,HS,F,F,5,92,7/17/2019  18:21:27,
229,HS,F,F,5,92,7/17/2019  18:21:27,
230,NA,T,NA,5,NA,7/17/2019  18:21:27,
231,HS,F,F,6,100,7/17/2019  18:21:27,
232,HS,F,F,6,100,7/17/2019  18:21:27,
233,HS,F,F,6,101,7/17/2019  18:21:27,
234,HS,F,F,6,101,7/17/2019  18:21:27,
235,HS,F,F,6,102,7/17/2019  18:21:27,
236,HS,F,F,6,102,7/17/2019  18:21:27,
237,NA,T,NA,6,NA,7/17/2019  18:21:27,
238,NA,T,NA,6,NA,7/17/2019  18:21:27,
239,R,F,F,6,100,7/17/2019  18:21:27,
240,R,F,F,6,100,7/17/2019  18:21:27,
241,R,F,F,6,101,7/17/2019  18:21:27,
242,R,F,F,6,101,7/17/2019  18:21:27,
243,R,F,F,6,102,7/17/2019  18:21:27,
244,R,F,F,6,102,7/17/2019  18:21:27,
245,NA,T,NA,6,NA,7/17/2019  18:21:27,
246,NA,T,NA,6,NA,7/17/2019  18:21:27,
247,C,F,F,6,100,7/17/2019  18:21:27,
248,C,F,F,6,100,7/17/2019  18:21:27,
249,C,F,F,6,101,7/17/2019  18:21:27,
250,C,F,F,6,101,7/17/2019  18:21:27,
251,C,F,F,6,102,7/17/2019  18:21:27,
252,C,F,F,6,102,7/17/2019  18:21:27,
253,NA,T,NA,6,NA,7/17/2019  18:21:27,
254,HS,F,F,6,100,7/17/2019  18:21:27,
255,HS,F,F,6,100,7/17/2019  18:21:27,
256,HS,F,F,6,101,7/17/2019  18:21:27,
257,HS,F,F,6,101,7/17/2019  18:21:27,
258,HS,F,F,6,102,7/17/2019  18:21:27,
259,HS,F,F,6,102,7/17/2019  18:21:27,
260,NA,T,NA,6,NA,7/17/2019  18:21:27,
261,NA,T,NA,6,NA,7/17/2019  18:21:27,
262,R,F,F,6,100,7/17/2019  18:21:27,
263,R,F,F,6,100,7/17/2019  18:21:27,
264,R,F,F,6,101,7/17/2019  18:21:27,
265,R,F,F,6,101,7/17/2019  18:21:27,
266,R,F,F,6,102,7/17/2019  18:21:27,
267,R,F,F,6,102,7/17/2019  18:21:27,
268,NA,T,NA,6,NA,7/17/2019  18:21:27,
269,NA,T,NA,6,NA,7/17/2019  18:21:27,
270,C,F,F,6,100,7/17/2019  18:21:27,
271,NA,T,NA,6,NA,7/17/2019  18:21:27,
272,C,F,F,6,101,7/17/2019  18:21:27,
273,C,F,F,6,101,7/17/2019  18:21:27,
274,C,F,F,6,102,7/17/2019  18:21:27,
275,C,F,F,6,102,7/17/2019  18:21:27,
276,NA,T,NA,6,NA,7/17/2019  18:21:27,
277,HS,F,F,6,100,7/17/2019  18:21:27,
278,NA,T,NA,6,NA,7/17/2019  18:21:27,
279,HS,F,F,6,101,7/17/2019  18:21:27,
280,HS,F,F,6,101,7/17/2019  18:21:27,
281,HS,F,F,6,102,7/17/2019  18:21:27,
282,NA,T,NA,6,NA,7/17/2019  18:21:27,
283,NA,T,NA,6,NA,7/17/2019  18:21:27,
284,NA,T,NA,6,NA,7/17/2019  18:21:27,
285,R,F,F,6,100,7/17/2019  18:21:27,
286,NA,T,NA,6,NA,7/17/2019  18:21:27,
287,R,F,F,6,101,7/17/2019  18:21:27,
288,R,F,F,6,101,7/17/2019  18:21:27,
289,R,F,F,6,102,7/17/2019  18:21:27,
290,NA,T,NA,6,NA,7/17/2019  18:21:27,
291,NA,T,NA,6,NA,7/17/2019  18:21:27,
292,NA,T,NA,6,NA,7/17/2019  18:21:27,
293,C,F,F,6,100,7/17/2019  18:21:27,
294,NA,T,NA,6,NA,7/17/2019  18:21:27,
295,C,F,F,6,101,7/17/2019  18:21:27,
296,C,F,F,6,101,7/17/2019  18:21:27,
297,C,F,F,6,102,7/17/2019  18:21:27,
298,NA,T,NA,6,NA,7/17/2019  18:21:27,
299,NA,T,NA,6,NA,7/17/2019  18:21:27,
300,HS,F,F,6,100,7/17/2019  18:21:27,
301,HS,T,F,6,NA,7/17/2019  18:21:27,
302,HS,F,F,6,101,7/17/2019  18:21:27,
303,HS,T,F,6,NA,7/17/2019  18:21:27,
304,HS,F,F,6,102,7/17/2019  18:21:27,
305,HS,T,F,6,NA,7/17/2019  18:21:27,
306,NA,T,NA,6,NA,7/17/2019  18:21:27,
307,NA,T,NA,6,NA,7/17/2019  18:21:27,
308,R,F,F,6,100,7/17/2019  18:21:27,
309,NA,T,NA,6,NA,7/17/2019  18:21:27,
310,R,F,F,6,101,7/17/2019  18:21:27,
311,NA,T,NA,6,NA,7/17/2019  18:21:27,
312,R,F,F,6,102,7/17/2019  18:21:27,
313,NA,T,NA,6,NA,7/17/2019  18:21:27,
314,NA,T,NA,6,NA,7/17/2019  18:21:27,
315,NA,T,NA,6,NA,7/17/2019  18:21:27,
316,C,F,F,6,100,7/17/2019  18:21:27,
317,NA,T,NA,6,NA,7/17/2019  18:21:27,
318,C,F,F,6,101,7/17/2019  18:21:27,
319,NA,T,NA,6,NA,7/17/2019  18:21:27,
320,C,F,F,6,102,7/17/2019  18:21:27,
321,NA,T,NA,6,NA,7/17/2019  18:21:27,
322,NA,T,NA,6,NA,7/17/2019  18:21:27,
323,HS,F,F,6,100,7/17/2019  18:21:27,
324,NA,T,NA,6,NA,7/17/2019  18:21:27,
325,HS,F,F,6,101,7/17/2019  18:21:27,
326,NA,T,NA,6,NA,7/17/2019  18:21:27,
327,HS,F,F,6,102,7/17/2019  18:21:27,
328,NA,T,NA,6,NA,7/17/2019  18:21:27,
329,NA,T,NA,6,NA,7/17/2019  18:21:27,
330,NA,T,NA,6,NA,7/17/2019  18:21:27,
331,R,F,F,6,100,7/17/2019  18:21:27,
332,NA,T,NA,6,NA,7/17/2019  18:21:27,
333,R,F,F,6,101,7/17/2019  18:21:27,
334,NA,T,NA,6,NA,7/17/2019  18:21:27,
335,R,F,F,6,102,7/17/2019  18:21:27,
336,NA,T,NA,6,NA,7/17/2019  18:21:27,
337,NA,T,NA,6,NA,7/17/2019  18:21:27,
338,NA,T,NA,6,NA,7/17/2019  18:21:27,
339,C,F,F,6,100,7/17/2019  18:21:27,
340,NA,T,NA,6,NA,7/17/2019  18:21:27,
341,C,F,F,6,101,7/17/2019  18:21:27,
342,NA,T,NA,6,NA,7/17/2019  18:21:27,
343,C,F,F,6,102,7/17/2019  18:21:27,
344,NA,T,NA,6,NA,7/17/2019  18:21:27,
345,NA,T,NA,6,NA,7/17/2019  18:21:27,
