742.48,350.22,124.26,125.8
866.77,350.48,124.22,125.9
991.06,350.74,124.19,126.01
1115.3,351,124.15,126.11
1239.6,351.27,124.12,126.22
1363.9,351.53,124.08,126.32
1488.2,351.79,124.05,126.43
1612.5,352.05,124.01,126.53
1736.8,352.32,123.98,126.64
1861.1,352.58,123.94,126.74
1985.4,352.84,123.91,126.85
2109.7,353.1,123.87,126.95
2234,353.37,123.84,127.06
2358.3,353.63,123.8,127.16
742.48,475.65,124.22,125.9
866.73,476.02,124.19,126.01
990.99,476.38,124.15,126.11
1115.2,476.75,124.12,126.22
1239.5,477.12,124.08,126.32
1363.8,477.49,124.05,126.43
1488,477.85,124.01,126.53
1612.3,478.22,123.98,126.64
1736.5,478.59,123.94,126.74
1860.8,478.96,123.91,126.85
1985,479.32,123.87,126.95
2109.3,479.69,123.84,127.06
2233.5,480.06,123.8,127.16
2357.8,480.43,123.77,127.27
742.48,601.08,124.19,126.01
866.7,601.55,124.15,126.11
990.92,602.03,124.12,126.22
1115.1,602.5,124.08,126.32
1239.4,602.97,124.05,126.43
1363.6,603.44,124.01,126.53
1487.8,603.92,123.98,126.64
1612,604.39,123.94,126.74
1736.2,604.86,123.91,126.85
1860.5,605.33,123.87,126.95
1984.7,605.81,123.84,127.06
2108.9,606.28,123.8,127.16
2233.1,606.75,123.77,127.27
2357.3,607.22,123.73,127.37
742.48,726.51,124.15,126.11
866.66,727.09,124.12,126.22
990.85,727.67,124.08,126.32
1115,728.25,124.05,126.43
1239.2,728.82,124.01,126.53
1363.4,729.4,123.98,126.64
1487.6,729.98,123.94,126.74
1611.8,730.56,123.91,126.85
1736,731.13,123.87,126.95
1860.1,731.71,123.84,127.06
1984.3,732.29,123.8,127.16
2108.5,732.87,123.77,127.27
2232.7,733.44,123.73,127.37
2356.9,734.02,123.7,127.48
742.48,851.95,124.12,126.22
866.63,852.63,124.08,126.32
990.78,853.31,124.05,126.43
1114.9,853.99,124.01,126.53
1239.1,854.68,123.98,126.64
1363.2,855.36,123.94,126.74
1487.4,856.04,123.91,126.85
1611.5,856.72,123.87,126.95
1735.7,857.41,123.84,127.06
1859.8,858.09,123.8,127.16
1984,858.77,123.77,127.27
2108.1,859.45,123.73,127.37
2232.3,860.14,123.7,127.48
2356.4,860.82,123.66,127.58
740.03,1064.3,123.94,125.43
863.97,1064.3,123.94,125.43
987.91,1064.3,123.94,125.43
1111.8,1064.3,123.94,125.43
1235.8,1064.3,123.94,125.43
1359.7,1064.3,123.94,125.43
1483.7,1064.3,123.94,125.43
1607.6,1064.3,123.94,125.43
1731.5,1064.3,123.94,125.43
1855.5,1064.3,123.94,125.43
1979.4,1064.3,123.94,125.43
2103.4,1064.3,123.94,125.43
2227.3,1064.3,123.94,125.43
2351.2,1064.3,123.94,125.43
740.03,1189.8,123.94,125.43
863.97,1189.8,123.94,125.43
987.91,1189.8,123.94,125.43
1111.8,1189.8,123.94,125.43
1235.8,1189.8,123.94,125.43
1359.7,1189.8,123.94,125.43
1483.7,1189.8,123.94,125.43
1607.6,1189.8,123.94,125.43
1731.5,1189.8,123.94,125.43
1855.5,1189.8,123.94,125.43
1979.4,1189.8,123.94,125.43
2103.4,1189.8,123.94,125.43
2227.3,1189.8,123.94,125.43
2351.2,1189.8,123.94,125.43
740.03,1315.2,123.94,125.43
863.97,1315.2,123.94,125.43
987.91,1315.2,123.94,125.43
1111.8,1315.2,123.94,125.43
1235.8,1315.2,123.94,125.43
1359.7,1315.2,123.94,125.43
1483.7,1315.2,123.94,125.43
1607.6,1315.2,123.94,125.43
1731.5,1315.2,123.94,125.43
1855.5,1315.2,123.94,125.43
1979.4,1315.2,123.94,125.43
2103.4,1315.2,123.94,125.43
2227.3,1315.2,123.94,125.43
2351.2,1315.2,123.94,125.43
740.03,1440.6,123.94,125.43
863.97,1440.6,123.94,125.43
987.91,1440.6,123.94,125.43
1111.8,1440.6,123.94,125.43
1235.8,1440.6,123.94,125.43
1359.7,1440.6,123.94,125.43
1483.7,1440.6,123.94,125.43
1607.6,1440.6,123.94,125.43
1731.5,1440.6,123.94,125.43
1855.5,1440.6,123.94,125.43
1979.4,1440.6,123.94,125.43
2103.4,1440.6,123.94,125.43
2227.3,1440.6,123.94,125.43
2351.2,1440.6,123.94,125.43
740.03,1566.1,123.94,125.43
863.97,1566.1,123.94,125.43
987.91,1566.1,123.94,125.43
1111.8,1566.1,123.94,125.43
1235.8,1566.1,123.94,125.43
1359.7,1566.1,123.94,125.43
1483.7,1566.1,123.94,125.43
1607.6,1566.1,123.94,125.43
1731.5,1566.1,123.94,125.43
1855.5,1566.1,123.94,125.43
1979.4,1566.1,123.94,125.43
2103.4,1566.1,123.94,125.43
2227.3,1566.1,123.94,125.43
2351.2,1566.1,123.94,125.43
